rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
174	CEP290	centrosomal protein 290kDa	7652	14	0	0	0	1	0	2	3	2	3	7.328122e-01	3.800000e-03	8.837000e-01	2.214225e-02	1
175	ZBTB32	zinc finger and BTB domain containing 32	1480	45	0	0	3	0	0	0	3	3	3	7.462958e-03	1	4.120000e-01	2.223306e-02	1
176	ABCB5	ATP-binding cassette, sub-family B (MDR/TAP), member 5	3919	4	0	0	0	0	1	1	2	2	2	2.309694e-02	1	1.250000e-01	2.230387e-02	1
177	SREBF2	sterol regulatory element binding transcription factor 2	3498	14	0	1	3	0	1	1	5	5	5	7.577719e-03	1	3.210000e-01	2.235086e-02	1
178	SLC45A2	solute carrier family 45, member 2	1634	19	0	0	2	1	0	0	3	3	3	2.350850e-02	1	9.000000e-02	2.237374e-02	1
179	PRB4	proline-rich protein BstNI subfamily 4	758	346	0	0	1	0	0	2	3	3	3	2.839629e-02	1	9.700000e-02	2.244530e-02	1
180	ANK3	ankyrin 3, node of Ranvier (ankyrin G)	13637	6	0	3	6	2	0	3	11	9	11	1.903492e-01	1.540000e-02	7.331000e-01	2.265853e-02	1
181	DMTF1	cyclin D binding myb-like transcription factor 1	2347	28	0	0	3	0	0	2	5	5	5	5.503933e-02	1	2.800000e-02	2.279621e-02	1
182	DOT1L	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	4724	137	0	2	3	2	0	0	5	5	5	3.449829e-03	1	5.380000e-01	2.300840e-02	1
183	ZNF839	zinc finger protein 839	2814	26	0	0	1	0	1	0	2	2	2	1.159099e-02	1	2.120000e-01	2.309837e-02	1
184	OR4F5	olfactory receptor, family 4, subfamily F, member 5	918	11	0	0	0	0	0	1	1	1	1	2.330950e-02	NaN	NaN	2.330950e-02	1
185	CD52	CD52 molecule	192	17	0	0	0	0	1	0	1	1	1	2.358301e-02	NaN	NaN	2.358301e-02	1
186	CLK4	CDC-like kinase 4	1492	374	0	0	2	1	1	1	5	5	5	3.566737e-03	1	8.470000e-01	2.366924e-02	1
187	MUC17	mucin 17, cell surface associated	13532	1	0	2	9	0	0	1	10	9	9	5.868976e-01	9.600000e-03	3.840000e-01	2.374439e-02	1
188	ITGA1	integrin, alpha 1	4714	38	0	0	2	0	0	1	3	3	3	1.249433e-02	1	2.360000e-01	2.384737e-02	1
189	KIAA1199	KIAA1199	4198	5	0	0	1	0	2	1	4	4	4	3.602772e-03	1	8.930000e-01	2.387215e-02	1
190	PTPRU	protein tyrosine phosphatase, receptor type, U	4483	10	0	0	2	0	0	0	2	2	2	3.667854e-01	1	1.000000e-02	2.423773e-02	1
191	MICAL3	microtubule associated monoxygenase, calponin and LIM domain containing 3	6866	9	0	0	5	0	0	2	7	7	7	3.701634e-03	1	9.620000e-01	2.442701e-02	1
192	SBDS	Shwachman-Bodian-Diamond syndrome	910	11	0	1	1	0	1	0	2	2	2	3.717115e-03	1	2.430000e-01	2.451366e-02	1
193	PSG5	pregnancy specific beta-1-glycoprotein 5	1028	16	0	0	0	1	1	0	2	2	2	1.225482e-02	1	1.570000e-01	2.462888e-02	1
194	OR51B5	olfactory receptor, family 51, subfamily B, member 5	939	243	0	0	2	0	0	0	2	1	2	3.770902e-01	1.000000e-02	4.980000e-01	2.481420e-02	1
195	ZBTB11	zinc finger and BTB domain containing 11	3202	209	0	1	6	0	0	0	6	5	6	7.990414e-03	1	3.030000e-01	2.517357e-02	1
196	MIDN	midnolin	1431	4	0	1	1	0	0	2	3	3	3	3.864673e-03	1	9.670000e-01	2.533632e-02	1
197	SLC25A42	solute carrier family 25, member 42	985	9	0	1	1	0	0	1	2	2	2	1.451698e-02	1	1.410000e-01	2.539943e-02	1
198	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	2037	1	0	0	2	0	0	1	3	3	3	1.856771e-02	1	1.630000e-01	2.542507e-02	1
199	EPHA5	EPH receptor A5	3182	0	0	2	1	0	0	2	3	1	3	9.977266e-01	3.900000e-03	2.159000e-01	2.548325e-02	1
200	TRAF3IP2	TRAF3 interacting protein 2	1730	11	0	0	2	0	0	1	3	3	3	3.906399e-02	1	5.300000e-02	2.578435e-02	1
201	C11orf24	chromosome 11 open reading frame 24	1358	57	0	0	0	0	0	3	3	3	3	1.526388e-02	1	2.220000e-01	2.599676e-02	1
202	PLCB2	phospholipase C, beta 2	3682	4	0	0	2	1	0	0	3	3	3	3.277236e-02	1	1.170000e-01	2.607606e-02	1
203	ANK1	ankyrin 1, erythrocytic	6294	0	0	1	3	0	0	1	4	4	4	4.667279e-01	8.600000e-03	3.697000e-01	2.616235e-02	1
204	C3orf63	chromosome 3 open reading frame 63	5165	7	0	0	3	0	0	2	5	5	5	4.022304e-03	1	7.930000e-01	2.620893e-02	1
205	IL29	interleukin 29 (interferon, lambda 1)	621	803	0	0	2	0	0	0	2	2	1	4.060472e-01	1.030000e-02	1.526667e-02	2.641928e-02	1
206	PRAMEF1	PRAME family member 1	1439	60	0	0	1	0	0	2	3	3	3	1.354387e-02	1	1.800000e-01	2.658314e-02	1
207	LRRC1	leucine rich repeat containing 1	1627	13	0	0	2	0	1	1	4	4	4	4.117954e-03	1	3.260000e-01	2.673540e-02	1
208	FAM193A	family with sequence similarity 193, member A	3743	15	0	0	2	0	0	0	2	2	2	3.254378e-01	1	1.000000e-02	2.699684e-02	1
209	GPR97	G protein-coupled receptor 97	1695	45	0	0	2	0	0	0	2	2	2	3.311792e-02	1	1.160000e-01	2.703659e-02	1
210	ZNF512B	zinc finger protein 512B	2743	13	0	0	2	0	1	0	3	3	3	1.634800e-02	1	2.250000e-01	2.728251e-02	1
211	LRRC59	leucine rich repeat containing 59	948	13	0	0	1	1	0	0	2	2	2	1.208643e-02	1	3.110000e-01	2.735067e-02	1
212	SIRT7	sirtuin (silent mating type information regulation 2 homolog) 7 (S. cerevisiae)	1241	127	0	0	3	0	0	0	3	3	3	1.010863e-02	1	3.790000e-01	2.760018e-02	1
213	GOLGA4	golgi autoantigen, golgin subfamily a, 4	6881	14	0	1	3	0	1	3	7	7	7	6.431823e-03	1	5.280000e-01	2.795714e-02	1
214	SULT1C4	sulfotransferase family, cytosolic, 1C, member 4	933	3	0	1	3	0	0	1	4	4	4	9.924754e-03	1	3.150000e-01	2.841845e-02	1
215	CASC3	cancer susceptibility candidate 3	2164	76	0	0	0	1	0	2	3	3	3	2.825328e-02	1	1.400000e-01	2.846898e-02	1
216	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	2709	26	0	0	0	0	1	1	2	2	2	1.744777e-02	1	2.190000e-01	2.863611e-02	1
217	COX8A	cytochrome c oxidase subunit 8A (ubiquitous)	216	30	0	0	1	0	0	0	1	1	1	2.878697e-02	NaN	NaN	2.878697e-02	1
218	C16orf13	chromosome 16 open reading frame 13	710	4	0	0	0	0	0	1	1	1	1	2.895906e-02	NaN	NaN	2.895906e-02	1
219	AMH	anti-Mullerian hormone	1704	113	0	0	2	0	0	0	2	2	2	3.913800e-02	1	6.900000e-02	2.924354e-02	1
220	SCAPER	S phase cyclin A-associated protein in the ER	4361	54	0	0	2	0	0	1	3	3	3	5.090194e-02	1	8.000000e-02	2.925446e-02	1
221	PHF16	PHD finger protein 16	2512	82	0	0	1	0	0	1	2	2	2	3.028053e-02	1	7.800000e-02	2.937002e-02	1
222	DMPK	dystrophia myotonica-protein kinase	2141	107	0	0	2	0	0	1	3	3	3	4.674116e-03	1	8.550000e-01	2.975409e-02	1
223	DAP3	death associated protein 3	1423	704	0	0	1	0	0	1	2	1	2	4.674408e-01	1.000000e-02	9.334000e-01	2.975566e-02	1
224	MRC2	mannose receptor, C type 2	4556	0	0	0	0	0	1	1	2	2	2	2.567761e-02	1	1.270000e-01	3.002513e-02	1
225	PPIL2	peptidylprolyl isomerase (cyclophilin)-like 2	1668	13	0	0	2	0	0	0	2	2	1	4.737928e-01	1.000000e-02	6.948000e-01	3.009605e-02	1
226	CNDP2	CNDP dipeptidase 2 (metallopeptidase M20 family)	1472	90	0	0	4	0	0	0	4	4	4	1.543545e-02	1	2.820000e-01	3.018269e-02	1
227	IGSF9B	immunoglobulin superfamily, member 9B	4126	309	0	1	5	0	1	0	6	5	6	3.535664e-02	1	9.800000e-02	3.047326e-02	1
228	PEX5	peroxisomal biogenesis factor 5	2029	25	0	0	1	0	1	1	3	3	3	4.813690e-03	1	4.720000e-01	3.050094e-02	1
229	DNAJA3	DnaJ (Hsp40) homolog, subfamily A, member 3	1514	165	0	0	0	1	0	1	2	2	2	4.969041e-02	1	6.400000e-02	3.053445e-02	1
230	GPT	glutamic-pyruvate transaminase (alanine aminotransferase)	1532	23	0	0	0	1	0	1	2	2	2	4.886172e-03	1	8.720000e-01	3.088718e-02	1
231	KRT3	keratin 3	1921	0	0	3	5	0	0	0	5	5	2	9.227200e-01	3.700000e-03	9.993000e-01	3.090977e-02	1
232	CCDC18	coiled-coil domain containing 18	4488	36	0	0	2	0	0	2	4	4	4	2.832396e-02	1	1.240000e-01	3.096099e-02	1
233	YSK4	yeast Sps1/Ste20-related kinase 4 (S. cerevisiae)	4025	60	0	1	3	1	0	0	4	4	4	2.596941e-01	1	1.500000e-02	3.114246e-02	1
234	C17orf57	chromosome 17 open reading frame 57	3010	7	0	0	0	0	0	2	2	2	2	1.430167e-02	1	2.270000e-01	3.121781e-02	1
235	KIAA1614	KIAA1614	3607	31	0	0	3	0	0	1	4	4	4	5.004219e-03	1	6.110000e-01	3.151394e-02	1
236	ECD	ecdysoneless homolog (Drosophila)	2092	466	0	1	2	0	1	2	5	3	5	1.525252e-01	2.400000e-02	8.410000e-01	3.166807e-02	1
237	RELA	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian)	1696	4	0	1	0	0	0	2	2	2	2	5.035162e-03	1	9.120000e-01	3.167776e-02	1
238	NASP	nuclear autoantigenic sperm protein (histone-binding)	2502	0	0	0	0	0	0	2	2	2	2	1.832862e-02	1	2.550000e-01	3.180225e-02	1
239	YIPF3	Yip1 domain family, member 3	1437	59	0	0	1	0	0	1	2	2	2	4.754103e-02	1	8.600000e-02	3.195121e-02	1
240	MFN2	mitofusin 2	2342	58	0	1	1	0	0	3	4	4	4	1.930660e-02	1	2.260000e-01	3.230972e-02	1
241	USP28	ubiquitin specific peptidase 28	3332	35	0	0	1	0	1	1	3	3	3	1.923859e-02	1	2.280000e-01	3.302306e-02	1
242	ESF1	ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)	2845	11	0	0	1	0	0	2	3	3	3	4.906607e-02	1	1.010000e-01	3.306773e-02	1
243	ACOX2	acyl-Coenzyme A oxidase 2, branched chain	2104	563	0	1	2	0	0	1	3	3	3	1.518128e-01	1	2.200000e-02	3.314271e-02	1
244	ZNF3	zinc finger protein 3	2069	38	0	1	1	0	0	1	2	2	2	1.132172e-01	1	2.100000e-02	3.318334e-02	1
245	TEX9	testis expressed 9	2266	150	0	0	0	0	0	2	2	2	2	7.545508e-02	1	7.000000e-02	3.337226e-02	1
246	AZI1	5-azacytidine induced 1	3343	26	0	0	4	0	0	0	4	4	4	1.564094e-02	1	2.920000e-01	3.349339e-02	1
247	FAM55C	family with sequence similarity 55, member C	1696	202	0	0	1	0	1	0	2	2	2	1.083524e-01	1	2.400000e-02	3.425160e-02	1
248	HOXA2	homeobox A2	1135	12	0	1	0	0	0	1	1	1	1	3.438716e-02	NaN	NaN	3.438716e-02	1
249	FAM46B	family with sequence similarity 46, member B	1282	74	0	0	3	0	0	0	3	3	3	1.902004e-02	1	2.220000e-01	3.459390e-02	1
250	LTBP1	latent transforming growth factor beta binding protein 1	5353	28	0	1	4	0	0	1	5	4	5	2.502510e-01	1	1.420000e-02	3.466508e-02	1
251	SECISBP2	SECIS binding protein 2	2648	101	0	0	2	0	0	1	3	3	3	2.763755e-02	1	1.770000e-01	3.468997e-02	1
252	MTA1	metastasis associated 1	2228	39	0	0	2	0	0	2	4	4	4	5.726284e-03	1	6.640000e-01	3.528931e-02	1
253	DNAH12	dynein, axonemal, heavy chain 12	9554	95	0	0	2	0	0	0	2	2	2	2.374162e-02	1	1.920000e-01	3.538834e-02	1
254	TRPM8	transient receptor potential cation channel, subfamily M, member 8	3415	46	0	0	1	0	0	1	2	2	2	3.061614e-01	1	1.270000e-02	3.544179e-02	1
255	LYAR	Ly1 antibody reactive homolog (mouse)	1172	1000	0	0	1	1	0	1	3	3	3	9.593330e-02	1	4.500000e-02	3.544263e-02	1
256	C20orf114	chromosome 20 open reading frame 114	1515	18	0	0	1	0	1	0	2	2	2	1.259617e-01	1	1.230000e-02	3.544495e-02	1
257	DHRS9	dehydrogenase/reductase (SDR family) member 9	976	114	0	0	3	0	0	0	3	3	3	9.076216e-03	1	5.130000e-01	3.566787e-02	1
258	ZDHHC7	zinc finger, DHHC-type containing 7	1066	38	0	1	1	0	0	1	2	2	2	9.239096e-02	1	3.300000e-02	3.577561e-02	1
259	LTBP2	latent transforming growth factor beta binding protein 2	5606	16	0	1	0	0	0	2	2	1	2	5.824943e-01	1.000000e-02	3.432857e-02	3.579780e-02	1
260	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B	1260	44	0	0	2	0	0	1	3	3	3	1.156704e-02	1	4.750000e-01	3.582273e-02	1
261	C20orf144	chromosome 20 open reading frame 144	483	18	0	0	1	0	0	0	1	1	1	3.592129e-02	NaN	NaN	3.592129e-02	1
262	DMXL2	Dmx-like 2	9282	24	0	1	3	0	2	0	5	5	5	2.712299e-02	1	1.130000e-01	3.597072e-02	1
263	ATXN1	ataxin 1	2452	8	0	0	4	0	0	0	4	4	3	4.310421e-01	1.210000e-02	9.991000e-01	3.598925e-02	1
264	STAP2	signal transducing adaptor family member 2	1402	14	0	0	0	0	2	0	2	2	2	2.234238e-02	1	2.020000e-01	3.628990e-02	1
265	CLTA	clathrin, light chain (Lca)	771	0	0	1	0	1	0	1	2	2	2	2.547661e-02	1	1.230000e-01	3.675980e-02	1
266	CAMK2N2	calcium/calmodulin-dependent protein kinase II inhibitor 2	244	27	0	0	0	0	0	1	1	1	1	3.676136e-02	NaN	NaN	3.676136e-02	1
267	C6orf162	chromosome 6 open reading frame 162	302	22	0	0	1	0	0	0	1	1	1	3.689393e-02	NaN	NaN	3.689393e-02	1
268	SP4	Sp4 transcription factor	2375	9	0	2	2	0	0	0	2	2	1	6.043701e-01	1.000000e-02	9.145000e-01	3.691939e-02	1
269	TTR	transthyretin (prealbumin, amyloidosis type I)	456	825	0	0	2	0	0	0	2	2	2	2.428305e-01	2.000000e-02	6.640000e-01	3.705758e-02	1
270	DNAJB9	DnaJ (Hsp40) homolog, subfamily B, member 9	680	1	0	1	0	2	0	0	2	2	1	8.038812e-02	6.400000e-02	1.230000e-01	3.725517e-02	1
271	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	1294	127	0	0	2	0	0	0	2	2	2	7.752177e-02	1	3.600000e-02	3.733021e-02	1
272	TET1	tet oncogene 1	6451	10	0	0	6	1	0	1	8	8	8	6.185321e-03	1	7.620000e-01	3.764124e-02	1
273	RENBP	renin binding protein	1326	11	0	0	2	0	0	1	3	3	3	6.199039e-03	1	8.000000e-01	3.771099e-02	1
274	SCARF1	scavenger receptor class F, member 1	2556	66	0	0	3	0	0	0	3	3	3	6.211384e-03	1	8.080000e-01	3.777373e-02	1
275	CPXM1	carboxypeptidase X (M14 family), member 1	2259	88	0	1	2	0	0	1	3	3	3	4.173113e-02	1	1.220000e-01	3.844181e-02	1
276	C2orf62	chromosome 2 open reading frame 62	1202	19	0	1	0	1	0	0	1	1	1	3.850835e-02	NaN	NaN	3.850835e-02	1
277	ALS2	amyotrophic lateral sclerosis 2 (juvenile)	5182	2	0	1	0	1	0	3	4	3	4	1.785252e-02	1	2.930000e-01	3.886520e-02	1
278	KRTAP4-3	keratin associated protein 4-3	588	263	0	0	2	0	0	0	2	2	2	5.529409e-02	1	8.000000e-02	3.907956e-02	1
279	CRYGD	crystallin, gamma D	535	295	0	0	2	0	0	0	2	2	1	8.512241e-02	6.700000e-02	7.740000e-01	3.950755e-02	1
280	FOXN1	forkhead box N1	1977	39	0	0	0	0	0	3	3	3	3	6.583986e-03	1	8.980000e-01	3.965610e-02	1
281	GPR162	G protein-coupled receptor 162	1824	16	0	0	3	0	0	0	3	3	3	6.611400e-03	1	4.890000e-01	3.979375e-02	1
282	DECR1	2,4-dienoyl CoA reductase 1, mitochondrial	1046	166	0	0	0	0	1	1	2	2	2	6.922974e-02	1	3.600000e-02	3.996759e-02	1
283	PARG	poly (ADP-ribose) glycohydrolase	2999	51	0	0	1	0	0	1	2	1	2	1.202839e-01	1	1.100000e-02	4.011643e-02	1
284	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	3426	26	0	0	3	0	0	0	3	3	3	7.034704e-02	1	6.600000e-02	4.015257e-02	1
285	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	1148	348	0	0	1	0	0	1	2	2	2	1.090925e-01	1	4.400000e-02	4.055658e-02	1
286	CAMK1D	calcium/calmodulin-dependent protein kinase ID	1231	153	0	0	3	0	0	1	4	4	4	6.779805e-03	1	7.330000e-01	4.063684e-02	1
287	USHBP1	Usher syndrome 1C binding protein 1	2160	93	0	1	1	0	0	1	2	2	2	1.848001e-01	1	3.500000e-02	4.092524e-02	1
288	ARHGEF3	Rho guanine nucleotide exchange factor (GEF) 3	2126	21	0	1	3	0	0	0	3	3	3	1.011255e-01	1	2.900000e-02	4.111919e-02	1
289	CRNN	cornulin	1496	53	0	0	1	0	0	1	2	2	2	9.686444e-02	1	6.800000e-02	4.112339e-02	1
290	PLXNB2	plexin B2	5657	12	0	1	2	0	1	1	4	4	4	2.329039e-02	1	2.570000e-01	4.120593e-02	1
291	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	2523	14	0	0	0	0	1	1	2	2	2	5.851309e-02	1	1.010000e-01	4.125863e-02	1
292	ANKDD1A	ankyrin repeat and death domain containing 1A	1627	14	0	0	1	0	1	1	3	3	3	6.933449e-03	1	3.290000e-01	4.140239e-02	1
293	MYH7	myosin, heavy chain 7, cardiac muscle, beta	5960	8	0	2	6	0	0	0	6	6	5	6.333596e-01	1.100000e-02	9.986000e-01	4.156887e-02	1
294	CPS1	carbamoyl-phosphate synthetase 1, mitochondrial	4748	18	0	0	0	0	1	0	1	1	1	4.160796e-02	NaN	NaN	4.160796e-02	1
295	GLS	glutaminase	2078	19	0	0	4	0	0	1	5	5	5	6.975958e-03	1	9.500000e-01	4.161358e-02	1
296	ZMYND10	zinc finger, MYND-type containing 10	1813	102	0	0	0	1	0	2	3	2	3	2.341173e-02	1	2.690000e-01	4.196562e-02	1
297	TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	2924	2	0	0	1	0	0	1	2	2	2	6.161875e-02	1	7.900000e-02	4.215988e-02	1
298	PLVAP	plasmalemma vesicle associated protein	1351	111	0	0	2	0	0	1	3	3	3	3.299911e-02	1	1.740000e-01	4.252898e-02	1
299	FZD7	frizzled homolog 7 (Drosophila)	1727	33	0	0	1	1	0	1	3	3	3	2.273550e-02	1	2.490000e-01	4.275774e-02	1
300	C3AR1	complement component 3a receptor 1	1453	4	0	0	2	0	0	1	3	3	3	1.272093e-02	1	5.740000e-01	4.334916e-02	1
301	LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	9826	94	0	2	3	1	0	3	7	7	7	7.397741e-03	1	7.960000e-01	4.369536e-02	1
302	PARP1	poly (ADP-ribose) polymerase family, member 1	3133	25	0	0	2	0	0	1	3	3	3	7.475097e-03	1	6.620000e-01	4.407451e-02	1
303	PSG9	pregnancy specific beta-1-glycoprotein 9	1303	55	0	0	1	0	0	1	2	2	2	1.914754e-02	1	2.620000e-01	4.413125e-02	1
304	PIGR	polymeric immunoglobulin receptor	2335	94	0	1	2	0	0	0	2	2	2	1.784725e-01	1	3.300000e-02	4.417606e-02	1
305	SOCS1	suppressor of cytokine signaling 1	640	64	0	0	1	0	0	0	1	1	1	4.433202e-02	NaN	NaN	4.433202e-02	1
306	IRF2BP1	interferon regulatory factor 2 binding protein 1	1755	89	0	0	2	0	0	1	3	3	3	2.675585e-02	1	2.400000e-01	4.441717e-02	1
307	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	4148	19	0	0	4	0	0	0	4	4	4	5.553953e-02	1	1.330000e-01	4.472852e-02	1
308	AP1S1	adaptor-related protein complex 1, sigma 1 subunit	493	88	0	0	1	0	1	0	2	2	2	7.643054e-03	1	7.300000e-01	4.489498e-02	1
309	TRAPPC9	trafficking protein particle complex 9	3831	43	1	1	1	0	1	1	3	3	3	3.701737e-02	1	1.890000e-01	4.499020e-02	1
310	SLC4A5	solute carrier family 4, sodium bicarbonate cotransporter, member 5	3522	3	0	0	2	0	0	0	2	2	1	7.672601e-01	1.000000e-02	9.997000e-01	4.503893e-02	1
311	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	3678	27	0	0	1	1	0	2	4	4	4	7.701865e-03	1	6.250000e-01	4.518139e-02	1
312	SEL1L3	sel-1 suppressor of lin-12-like 3 (C. elegans)	3491	52	0	0	3	1	0	1	5	5	5	7.737303e-03	1	9.790000e-01	4.535376e-02	1
313	OSGIN1	oxidative stress induced growth inhibitor 1	1707	30	0	0	0	1	0	0	1	1	1	4.538147e-02	NaN	NaN	4.538147e-02	1
314	EFNA1	ephrin-A1	634	343	0	0	3	0	0	0	3	3	3	4.159201e-02	1	8.700000e-02	4.555009e-02	1
315	SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	2614	3	0	0	3	0	0	2	5	5	5	7.785140e-03	1	4.530000e-01	4.558619e-02	1
316	CDC5L	CDC5 cell division cycle 5-like (S. pombe)	2469	25	0	0	1	1	0	0	2	2	2	2.164883e-02	1	1.990000e-01	4.573222e-02	1
317	TNIP1	TNFAIP3 interacting protein 1	1979	10	0	2	0	0	0	2	2	1	2	7.834348e-01	1.000000e-02	2.404000e-01	4.582497e-02	1
318	GBA2	glucosidase, beta (bile acid) 2	3872	41	0	0	3	0	0	0	3	3	3	6.705926e-02	1	9.100000e-02	4.588114e-02	1
319	SAMD9	sterile alpha motif domain containing 9	4774	12	0	0	1	1	0	2	4	4	4	1.982449e-02	1	3.840000e-01	4.599932e-02	1
320	WDR52	WD repeat domain 52	5714	151	0	1	2	0	1	0	3	3	3	1.878868e-01	1	3.900000e-02	4.610067e-02	1
321	PCYT2	phosphate cytidylyltransferase 2, ethanolamine	1516	94	0	0	1	0	1	0	2	2	2	5.097580e-02	1	1.150000e-01	4.614910e-02	1
322	TMEM190	transmembrane protein 190	554	7	0	1	1	0	0	1	2	2	2	8.005018e-03	1	6.760000e-01	4.665074e-02	1
323	DCLRE1B	DNA cross-link repair 1B (PSO2 homolog, S. cerevisiae)	1955	33	0	1	1	0	0	1	2	2	2	1.038665e-02	1	3.110000e-01	4.676591e-02	1
324	PGAP1	post-GPI attachment to proteins 1	2873	129	0	0	3	0	1	0	4	4	4	8.030005e-03	1	6.780000e-01	4.677133e-02	1
325	SLC13A3	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	2216	25	0	0	4	0	0	0	4	4	4	1.630034e-02	1	3.970000e-01	4.680058e-02	1
326	DNAJC5G	DnaJ (Hsp40) homolog, subfamily C, member 5 gamma	590	174	0	0	2	1	0	0	3	3	3	1.259686e-02	1	4.030000e-01	4.686483e-02	1
327	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1417	88	0	0	4	0	0	0	4	4	4	8.096732e-03	1	7.910000e-01	4.709298e-02	1
328	KIAA1267	KIAA1267	3372	9	0	0	3	0	0	1	4	4	4	8.123544e-03	1	7.930000e-01	4.722207e-02	1
329	GSTCD	glutathione S-transferase, C-terminal domain containing	1946	20	0	0	2	0	0	0	2	2	2	2.080921e-02	1	1.890000e-01	4.728395e-02	1
330	CHAD	chondroadherin	1157	125	0	0	3	0	0	0	3	3	3	8.140524e-03	1	8.630000e-01	4.730378e-02	1
331	BCKDK	branched chain ketoacid dehydrogenase kinase	1281	7	0	0	0	0	1	0	1	1	1	4.748016e-02	NaN	NaN	4.748016e-02	1
332	PRKCI	protein kinase C, iota	1859	138	0	0	1	0	0	2	3	3	3	5.135251e-02	1	1.340000e-01	4.791488e-02	1
333	ZNF792	zinc finger protein 792	1911	7	0	0	0	0	0	2	2	2	2	1.298748e-02	1	5.080000e-01	4.818908e-02	1
334	SRRT	serrate RNA effector molecule homolog (Arabidopsis)	2960	61	0	0	2	0	0	1	3	3	3	8.326579e-03	1	2.830000e-01	4.819676e-02	1
335	KRT72	keratin 72	1574	111	0	0	0	1	0	1	2	2	2	1.875646e-02	1	4.270000e-01	4.820293e-02	1
336	PAPPA	pregnancy-associated plasma protein A, pappalysin 1	4968	12	0	0	4	0	0	0	4	4	4	4.108823e-01	1	9.200000e-03	4.826537e-02	1
337	FANCB	Fanconi anemia, complementation group B	2684	13	0	0	2	0	0	0	2	2	2	2.097609e-01	1	2.900000e-02	4.850227e-02	1
338	POLDIP3	polymerase (DNA-directed), delta interacting protein 3	1300	234	0	0	1	0	0	1	2	2	2	6.836624e-02	1	9.700000e-02	4.859124e-02	1
339	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8	1706	0	0	1	0	0	0	1	1	1	1	4.859913e-02	NaN	NaN	4.859913e-02	1
340	PCDH12	protocadherin 12	3567	16	0	0	2	0	0	1	3	3	3	2.062171e-02	1	3.990000e-01	4.871177e-02	1
341	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	2642	12	0	2	6	0	0	0	6	5	5	9.478573e-02	7.900000e-02	9.510000e-01	4.871965e-02	1
342	LGI4	leucine-rich repeat LGI family, member 4	1646	159	0	0	2	0	0	0	2	2	2	9.886000e-02	1	4.800000e-02	4.903470e-02	1
343	ANKFY1	ankyrin repeat and FYVE domain containing 1	3701	18	0	0	0	1	0	0	1	1	1	4.905951e-02	NaN	NaN	4.905951e-02	1
344	RPTN	repetin	2363	161	0	0	3	0	0	0	3	3	3	8.579465e-03	1	8.030000e-01	4.940385e-02	1
345	LRRK1	leucine-rich repeat kinase 1	6176	1	0	0	2	0	1	2	5	5	5	8.708639e-03	1	6.390000e-01	5.001754e-02	1
346	CATSPER1	cation channel, sperm associated 1	2387	41	0	0	0	0	1	0	1	1	1	5.022384e-02	NaN	NaN	5.022384e-02	1
347	CDH24	cadherin-like 24	2511	12	0	0	0	1	0	0	1	1	1	5.031676e-02	NaN	NaN	5.031676e-02	1
348	SHROOM4	shroom family member 4	4516	6	0	1	2	0	0	0	2	2	1	8.779840e-01	1.000000e-02	9.636000e-01	5.035499e-02	1
349	AARS2	alanyl-tRNA synthetase 2, mitochondrial (putative)	3044	9	0	0	2	0	0	1	3	3	3	2.144346e-02	1	2.990000e-01	5.071600e-02	1
350	MGC70857	chromosome 8 open reading frame 82	666	10	0	0	1	0	0	0	1	1	1	5.102979e-02	NaN	NaN	5.102979e-02	1
351	STX18	syntaxin 18	1050	95	0	0	3	0	0	0	3	3	3	9.015937e-03	1	9.980000e-01	5.146984e-02	1
352	PGLYRP3	peptidoglycan recognition protein 3	1054	142	0	0	0	1	1	0	2	2	2	9.152998e-03	1	9.660000e-01	5.211419e-02	1
353	C1orf54	chromosome 1 open reading frame 54	418	295	0	0	0	0	1	1	2	2	2	3.929018e-02	1	2.170000e-01	5.230608e-02	1
354	C16orf62	chromosome 16 open reading frame 62	3014	51	0	0	2	0	0	1	3	3	3	3.311952e-02	1	2.400000e-01	5.236856e-02	1
