rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
159	WNT16	wingless-type MMTV integration site family, member 16	1179	5	0	1	5	0	0	9	14	12	6	4.610608e-02	1.000000e-05	1.000000e-05	7.187817e-06	8.265537e-04
160	KIRREL	kin of IRRE like (Drosophila)	2330	27	0	3	17	0	0	4	21	20	18	3.451840e-04	2.900000e-03	5.370000e-02	7.259828e-06	8.296168e-04
161	MTMR9	myotubularin related protein 9	1686	41	0	2	5	0	0	8	13	13	7	4.980307e-02	1.000000e-05	9.911200e-01	7.725753e-06	8.686525e-04
162	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	973	5	0	2	4	0	1	4	9	9	6	8.315529e-03	7.490000e-03	7.000000e-04	7.738829e-06	8.686525e-04
163	KLRK1	killer cell lectin-like receptor subfamily K, member 1	679	41	0	1	0	0	0	5	5	5	1	4.998977e-02	1.000000e-05	1.655700e-01	7.752845e-06	8.686525e-04
164	KLC2	kinesin light chain 2	1933	15	0	1	7	0	0	7	14	14	10	5.025595e-02	1.000000e-05	9.072700e-01	7.791458e-06	8.686525e-04
165	WDR7	WD repeat domain 7	4581	4	0	5	15	1	1	12	29	22	18	5.278991e-02	1.000000e-05	7.108000e-02	8.158343e-06	9.040433e-04
166	TCHP	trichoplein, keratin filament binding	1543	21	0	1	7	0	0	5	12	12	6	7.713660e-03	8.000000e-05	8.565000e-02	8.332484e-06	9.177779e-04
167	SNRK	SNF related kinase	2314	56	0	3	16	0	0	0	16	16	8	5.575976e-02	1.000000e-05	9.995100e-01	8.586796e-06	9.401256e-04
168	SNAPC1	small nuclear RNA activating complex, polypeptide 1, 43kDa	1143	6	0	0	2	0	0	6	8	8	4	5.021959e-03	1.000000e-05	8.259700e-01	9.233546e-06	1.002188e-03
169	ALG10	asparagine-linked glycosylation 10 homolog (yeast, alpha-1,2-glucosyltransferase)	1430	2	0	1	6	0	0	8	14	14	10	6.078706e-02	1.000000e-05	6.815500e-01	9.308507e-06	1.002188e-03
170	HDLBP	high density lipoprotein binding protein (vigilin)	3911	2	0	1	25	2	2	12	41	31	37	7.512843e-05	7.800000e-03	2.137000e-01	9.318092e-06	1.002188e-03
171	GRINA	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)	1140	1	0	0	3	0	0	7	10	9	6	4.046322e-04	8.333333e-04	9.955667e-01	9.680864e-06	1.030428e-03
172	RAB42	RAB42, member RAS oncogene family	318	195	0	0	1	0	0	4	5	5	3	6.348005e-02	1.600000e-03	1.450000e-03	9.693375e-06	1.030428e-03
173	SAMD9L	sterile alpha motif domain containing 9-like	4759	9	0	5	15	2	0	10	27	22	23	6.553493e-02	1.000000e-05	3.828300e-01	9.986276e-06	1.055428e-03
174	GLT6D1	glycosyltransferase 6 domain containing 1	847	7	0	2	13	1	0	0	14	14	5	6.699873e-02	1.000000e-05	1.000000e-05	1.019453e-05	1.071246e-03
175	SLC22A6	solute carrier family 22 (organic anion transporter), member 6	1728	6	0	1	4	1	1	8	14	14	8	2.972338e-03	1.400000e-04	9.978400e-01	1.080976e-05	1.129404e-03
176	SVIL	supervillin	6785	1	0	11	20	3	0	12	35	30	26	3.146197e-03	9.000000e-05	9.968400e-01	1.184198e-05	1.230220e-03
177	CCDC148	coiled-coil domain containing 148	1878	0	0	0	3	1	0	5	9	8	6	9.929479e-03	3.000000e-05	4.477200e-01	1.195170e-05	1.234604e-03
178	MOBKL1A	MOB1, Mps One Binder kinase activator-like 1A (yeast)	671	72	0	1	0	0	0	6	6	6	2	8.392024e-02	1.000000e-05	8.950000e-02	1.258033e-05	1.292240e-03
179	SETDB2	SET domain, bifurcated 2	2212	0	0	0	3	2	1	8	14	12	10	9.846673e-04	5.666667e-04	9.855000e-01	1.277854e-05	1.295126e-03
180	ZNF43	zinc finger protein 43	2442	3	0	5	16	1	0	11	28	25	20	8.566408e-02	1.000000e-05	9.996600e-01	1.282412e-05	1.295126e-03
181	NOX5	NADPH oxidase, EF-hand calcium binding domain 5	3242	21	0	3	9	0	1	7	17	17	12	5.712098e-04	8.333333e-04	9.945000e-01	1.282655e-05	1.295126e-03
182	ANKRD34A	ankyrin repeat domain 34A	1491	1	0	1	5	0	0	6	11	11	8	1.050589e-03	3.600000e-04	8.357600e-01	1.289176e-05	1.295126e-03
183	PHACTR4	phosphatase and actin regulator 4	2209	25	0	3	3	0	2	5	10	10	8	9.117965e-02	1.920000e-03	1.110000e-03	1.359292e-05	1.358104e-03
184	RAD50	RAD50 homolog (S. cerevisiae)	4035	3	0	2	6	1	0	5	12	12	10	1.310633e-02	3.210000e-03	5.310000e-03	1.367144e-05	1.358166e-03
185	JAK1	Janus kinase 1 (a protein tyrosine kinase)	3561	1	0	7	8	0	2	11	21	17	16	9.225275e-02	1.000000e-05	8.399300e-01	1.374211e-05	1.358166e-03
186	FAM155B	family with sequence similarity 155, member B	1429	21	0	1	5	1	0	7	13	13	9	6.334299e-03	3.000000e-05	7.605400e-01	1.412547e-05	1.388549e-03
187	DIDO1	death inducer-obliterator 1	6905	10	0	13	29	0	0	12	41	38	35	8.933869e-03	2.000000e-05	7.824000e-01	1.457671e-05	1.425243e-03
188	CASP8	caspase 8, apoptosis-related cysteine peptidase	1749	0	1	0	7	1	2	8	18	18	15	3.673010e-05	3.800000e-02	3.840000e-01	1.470098e-05	1.429749e-03
189	NWD1	NACHT and WD repeat domain containing 1	4350	2	0	2	30	1	1	2	34	32	21	1.040022e-01	1.000000e-05	9.997700e-01	1.536764e-05	1.479678e-03
190	RBM6	RNA binding motif protein 6	3452	0	0	0	16	1	1	6	24	23	20	2.081289e-02	2.840000e-03	7.740000e-03	1.537622e-05	1.479678e-03
191	PBRM1	polybromo 1	5418	1	0	2	13	2	2	18	35	26	32	1.719321e-04	1.290000e-02	5.110000e-02	1.572491e-05	1.505311e-03
192	TOP2A	topoisomerase (DNA) II alpha 170kDa	4732	6	0	2	7	0	1	7	15	14	9	1.120912e-01	1.000000e-05	9.955300e-01	1.647894e-05	1.569276e-03
193	KIF21A	kinesin family member 21A	5173	5	0	4	8	1	2	13	24	18	18	1.176886e-01	1.000000e-05	6.212700e-01	1.724448e-05	1.632273e-03
194	LTBP3	latent transforming growth factor beta binding protein 3	4020	0	0	1	10	0	1	7	18	17	15	3.111438e-04	2.500000e-03	8.626000e-01	1.731902e-05	1.632273e-03
195	ZC3H4	zinc finger CCCH-type containing 4	3968	4	0	0	13	0	1	6	20	20	16	7.115566e-04	3.200000e-03	1.493000e-01	1.769130e-05	1.648817e-03
196	TATDN1	TatD DNase domain containing 1	1040	1	0	1	1	0	0	5	6	6	5	1.423988e-03	1.050000e-03	4.638000e-01	1.770143e-05	1.648817e-03
197	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2	3783	7	0	4	6	0	1	7	14	14	9	1.215063e-01	1.000000e-05	9.871500e-01	1.776510e-05	1.648817e-03
198	C5orf42	chromosome 5 open reading frame 42	9798	2	0	5	16	2	2	12	32	31	28	2.201742e-03	3.200000e-04	2.962800e-01	1.920415e-05	1.773377e-03
199	C13orf33	chromosome 13 open reading frame 33	928	15	0	1	1	1	0	6	8	7	3	1.118902e-02	7.000000e-05	4.195400e-01	1.949687e-05	1.791361e-03
200	COIL	coilin	1757	0	0	0	4	0	0	6	10	10	6	1.255685e-02	3.000000e-05	5.301100e-01	2.001785e-05	1.830031e-03
201	TP53BP2	tumor protein p53 binding protein, 2	3473	25	1	2	6	1	0	8	15	13	11	1.405113e-01	1.000000e-05	1.596400e-01	2.033956e-05	1.850192e-03
202	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	1807	24	0	2	10	1	1	5	17	16	15	1.994029e-04	3.010000e-02	8.160000e-02	2.128742e-05	1.926827e-03
203	FBXO21	F-box protein 21	1933	3	0	1	8	0	2	5	15	15	12	3.323257e-05	3.800000e-02	1.000000e-01	2.155425e-05	1.941369e-03
204	CASP7	caspase 7, apoptosis-related cysteine peptidase	1117	0	1	1	1	1	0	2	4	4	2	1.552339e-02	1.000000e-04	7.492200e-01	2.231603e-05	2.000129e-03
205	TMEM41B	transmembrane protein 41B	914	149	0	1	0	0	0	5	5	5	2	1.591453e-01	1.000000e-05	8.651800e-01	2.283872e-05	2.036991e-03
206	ORC3L	origin recognition complex, subunit 3-like (yeast)	2253	1	0	0	6	2	2	4	14	12	12	5.603752e-05	2.100000e-02	1.080000e-01	2.328743e-05	2.066929e-03
207	CBWD6	COBW domain containing 6	1244	161	0	0	7	0	0	0	7	7	2	1.650781e-01	9.000000e-05	1.580000e-02	2.362972e-05	2.087178e-03
208	PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	837	2	0	0	4	0	0	7	11	10	9	5.964831e-05	1.800000e-02	9.410000e-01	2.388752e-05	2.099805e-03
209	RABGAP1	RAB GTPase activating protein 1	4291	6	0	4	12	0	0	13	25	22	17	1.715568e-02	1.000000e-05	8.718600e-01	2.449105e-05	2.136781e-03
210	SRCIN1	SRC kinase signaling inhibitor 1	3624	0	0	0	6	1	1	7	15	14	12	3.582080e-04	1.800000e-03	9.693000e-01	2.454190e-05	2.136781e-03
211	NIN	ninein (GSK3B interacting protein)	6664	2	0	1	15	3	2	6	26	23	24	2.889711e-05	4.100000e-02	7.540000e-01	2.511643e-05	2.173644e-03
212	PET112L	PET112-like (yeast)	1724	1	0	1	4	1	1	3	9	8	7	4.718032e-03	2.225000e-03	2.752500e-02	2.520304e-05	2.173644e-03
213	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	2544	2	0	2	6	0	0	7	13	11	9	1.778805e-01	3.000000e-05	5.458200e-01	2.532942e-05	2.174287e-03
214	CTSC	cathepsin C	1545	36	0	2	6	0	0	5	11	11	7	1.197502e-02	1.300000e-04	7.945900e-01	2.556034e-05	2.183856e-03
215	AQP8	aquaporin 8	808	12	0	2	10	0	1	2	13	13	12	8.309341e-05	4.778000e-01	4.400000e-03	2.641963e-05	2.246775e-03
216	KANK4	KN motif and ankyrin repeat domains 4	3024	7	0	3	10	0	1	5	16	15	13	1.895992e-01	1.000000e-05	5.799600e-01	2.687714e-05	2.275100e-03
217	ACVR1B	activin A receptor, type IB	1679	21	0	2	8	5	0	3	16	13	11	8.102570e-05	1.730000e-02	4.986000e-01	2.709071e-05	2.282611e-03
218	STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	2628	7	0	3	2	1	0	4	7	6	5	2.018602e-01	4.500000e-04	1.919000e-02	2.848874e-05	2.384265e-03
219	PUS7L	pseudouridylate synthase 7 homolog (S. cerevisiae)-like	2138	13	0	2	3	0	1	5	9	9	7	6.746275e-02	1.000000e-05	4.316600e-01	2.855798e-05	2.384265e-03
220	ARID2	AT rich interactive domain 2 (ARID, RFX-like)	5588	3	0	2	18	6	3	13	40	29	40	5.032072e-06	1	2.270000e-01	2.907241e-05	2.416181e-03
221	ZMYM3	zinc finger, MYM-type 3	4227	5	0	4	7	0	0	9	16	15	12	2.099063e-01	1.000000e-05	9.621300e-01	2.954225e-05	2.444120e-03
222	EOMES	eomesodermin homolog (Xenopus laevis)	2081	3	0	1	4	0	1	4	9	9	6	3.560702e-02	6.000000e-05	4.738000e-02	3.003034e-05	2.467684e-03
223	BPTF	bromodomain PHD finger transcription factor	9259	0	0	7	20	0	0	13	33	30	26	2.141527e-01	1.000000e-05	2.571200e-01	3.009700e-05	2.467684e-03
224	MTIF2	mitochondrial translational initiation factor 2	2238	10	0	2	7	1	0	11	19	18	15	6.418200e-04	2.100000e-03	9.591000e-01	3.062741e-05	2.499962e-03
225	ARHGAP18	Rho GTPase activating protein 18	2050	0	0	0	1	0	1	7	9	9	7	2.089869e-03	1.700000e-03	1.055333e-01	3.123963e-05	2.538602e-03
226	EFNB3	ephrin-B3	1593	5	0	3	3	0	0	10	13	13	9	2.145959e-03	5.000000e-04	8.400667e-01	3.201744e-05	2.590296e-03
227	NDST2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	2700	3	0	1	6	1	0	6	13	11	10	1.650690e-02	8.000000e-05	5.541700e-01	3.230233e-05	2.601832e-03
228	MICALCL	MICAL C-terminal like	2120	27	0	2	12	1	0	3	16	15	12	1.859023e-03	8.500000e-04	3.671500e-01	3.246857e-05	2.603752e-03
229	MMP3	matrix metallopeptidase 3 (stromelysin 1, progelatinase)	1472	0	0	1	8	0	0	5	13	12	8	6.012904e-03	1.777778e-04	5.845222e-01	3.265757e-05	2.607471e-03
230	OPTN	optineurin	1790	28	0	2	6	0	0	7	13	12	8	2.893808e-03	5.000000e-04	1.746000e-01	3.360497e-05	2.671449e-03
231	ZFHX3	zinc finger homeobox 3	11148	8	0	24	44	5	0	18	67	38	59	2.425785e-01	1.000000e-05	8.796600e-01	3.378962e-05	2.674500e-03
232	ACP1	acid phosphatase 1, soluble	654	19	0	1	3	0	0	6	9	9	5	9.647944e-03	2.444444e-04	1.298556e-01	3.430389e-05	2.703502e-03
233	YY1	YY1 transcription factor	1261	1	0	0	4	0	0	4	8	8	6	6.619264e-04	4.700000e-03	3.855000e-01	3.494562e-05	2.742257e-03
234	CUL2	cullin 2	2318	5	0	0	5	0	0	4	9	9	7	1.691784e-02	2.300000e-04	3.166600e-01	3.523375e-05	2.753051e-03
235	DAO	D-amino-acid oxidase	1084	47	0	1	9	2	2	1	14	14	12	1.364410e-05	3.270000e-01	1.720000e-01	3.716477e-05	2.880093e-03
236	TRUB1	TruB pseudouridine (psi) synthase homolog 1 (E. coli)	1080	11	0	0	7	1	0	3	11	11	9	3.788485e-04	1.360000e-02	1.539000e-01	3.718961e-05	2.880093e-03
237	PKN2	protein kinase N2	3039	3	0	4	8	2	1	8	19	16	15	1.350472e-02	1.666667e-04	5.521444e-01	3.733220e-05	2.880093e-03
238	KLHDC5	kelch domain containing 5	1528	22	0	1	4	0	0	7	11	10	5	3.040044e-02	1.000000e-05	9.380900e-01	3.778197e-05	2.902544e-03
239	TFE3	transcription factor binding to IGHM enhancer 3	1764	3	0	0	3	1	1	4	9	9	7	9.533015e-04	1.600000e-03	9.882000e-01	3.814732e-05	2.918350e-03
240	GCC2	GRIP and coiled-coil domain containing 2	5143	3	0	4	7	3	2	5	17	14	14	1.312966e-02	7.285714e-04	8.087143e-02	3.877305e-05	2.953860e-03
241	ARAF	v-raf murine sarcoma 3611 viral oncogene homolog	1881	4	0	2	5	2	2	5	14	12	11	3.177435e-04	4.800000e-03	8.446000e-01	3.895730e-05	2.955582e-03
242	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	1002	0	4	6	10	4	0	4	18	16	17	2.858201e-01	7.020000e-03	1.000000e-05	3.934404e-05	2.972589e-03
243	MDM2	Mdm2 p53 binding protein homolog (mouse)	1534	3	0	2	4	1	0	4	9	7	6	2.918339e-02	1.300000e-04	2.627000e-02	4.011110e-05	3.018071e-03
244	C4orf6	chromosome 4 open reading frame 6	290	37	0	0	5	0	0	8	13	12	7	1.032843e-04	2.000000e-02	8.290000e-01	4.109020e-05	3.079071e-03
245	CASC3	cancer susceptibility candidate 3	2164	0	0	9	26	5	0	1	32	11	18	3.014961e-01	1.000000e-05	4.401400e-01	4.134092e-05	3.085214e-03
246	CCDC153	coiled-coil domain containing 153	661	32	0	0	3	0	0	4	7	7	4	8.141194e-03	1.420000e-02	2.050000e-03	4.182356e-05	3.108545e-03
247	SF3B3	splicing factor 3b, subunit 3, 130kDa	3922	2	0	3	18	0	1	3	22	20	13	3.125310e-01	1.000000e-05	9.580000e-01	4.274167e-05	3.163921e-03
248	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	14968	0	0	8	45	10	3	24	82	52	76	8.712040e-03	2.000000e-04	9.540222e-01	4.484035e-05	3.305891e-03
249	CA2	carbonic anhydrase II	807	9	0	1	2	0	0	5	7	7	3	5.575141e-02	3.000000e-05	2.927300e-01	4.551997e-05	3.342519e-03
250	CNBD1	cyclic nucleotide binding domain containing 1	1355	2	0	0	14	2	1	1	18	18	11	3.401934e-01	1.900000e-04	9.900000e-04	4.623625e-05	3.381535e-03
251	DNAH7	dynein, axonemal, heavy chain 7	12333	20	0	17	47	1	1	13	62	52	56	3.468194e-01	1.000000e-05	3.598500e-01	4.706990e-05	3.428789e-03
252	ASB11	ankyrin repeat and SOCS box-containing 11	1118	17	0	2	5	0	0	5	10	10	7	2.353395e-02	1.600000e-04	2.855800e-01	4.784754e-05	3.471605e-03
253	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	1975	6	1	1	10	0	0	9	19	15	11	1.992309e-02	8.000000e-05	9.987800e-01	4.855093e-05	3.504541e-03
254	NHLRC1	NHL repeat containing 1	1190	2	0	2	7	0	0	5	12	12	8	7.652845e-04	3.300000e-03	1	4.868483e-05	3.504541e-03
255	ZC3H18	zinc finger CCCH-type containing 18	2930	39	0	4	13	1	0	8	22	20	17	6.127153e-04	4.300000e-03	9.517000e-01	4.891272e-05	3.507138e-03
256	RGS9BP	regulator of G protein signaling 9 binding protein	708	1	0	3	1	0	0	7	8	8	3	3.670000e-02	3.000000e-05	9.999500e-01	4.960122e-05	3.542612e-03
257	GLYR1	glyoxylate reductase 1 homolog (Arabidopsis)	1724	1	0	0	12	0	0	7	19	15	14	3.830782e-03	8.000000e-04	9.994000e-01	5.001519e-05	3.545085e-03
258	FILIP1L	filamin A interacting protein 1-like	3449	10	0	5	12	3	0	8	23	21	19	1.281255e-03	2.000000e-03	9.634000e-01	5.017215e-05	3.545085e-03
259	USP26	ubiquitin specific peptidase 26	2743	3	0	6	11	0	0	14	25	22	14	3.753222e-01	1.000000e-05	7.928000e-02	5.064184e-05	3.545085e-03
260	VPS13B	vacuolar protein sorting 13 homolog B (yeast)	12503	0	0	13	43	2	2	18	65	49	56	4.697430e-02	2.000000e-05	9.388600e-01	5.070082e-05	3.545085e-03
261	RCOR3	REST corepressor 3	1737	1	0	0	11	0	2	3	16	14	14	1.107139e-02	1.900000e-03	4.304000e-02	5.077988e-05	3.545085e-03
262	CASD1	CAS1 domain containing 1	2462	1	0	4	6	0	1	5	12	12	8	2.896784e-02	7.000000e-05	4.559300e-01	5.079918e-05	3.545085e-03
263	CDC25C	cell division cycle 25 homolog C (S. pombe)	1474	54	0	1	5	0	1	6	12	11	9	5.684207e-03	5.666667e-04	2.283667e-01	5.109452e-05	3.552138e-03
264	BCL9L	B-cell CLL/lymphoma 9-like	4528	5	0	7	16	1	0	13	30	26	27	4.887017e-05	4.900000e-02	9.000000e-01	5.137410e-05	3.558046e-03
265	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	864	53	0	0	6	0	0	3	9	8	7	4.707369e-03	4.750000e-04	5.518500e-01	5.226813e-05	3.606304e-03
266	PIK3R3	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)	1426	27	0	2	2	0	0	6	8	8	6	2.693331e-02	1.420000e-03	8.775000e-02	5.421378e-05	3.715279e-03
267	ZNF124	zinc finger protein 124	882	140	0	1	4	0	0	7	11	10	5	3.121776e-02	5.000000e-05	2.854100e-01	5.444117e-05	3.715279e-03
268	KNTC1	kinetochore associated 1	6883	2	0	7	13	0	2	8	23	20	16	4.059596e-01	1.000000e-05	9.830000e-03	5.445716e-05	3.715279e-03
269	GAS6	growth arrest-specific 6	2093	2	0	5	6	0	0	10	16	16	12	2.993522e-03	5.666667e-04	8.048333e-01	5.484872e-05	3.728081e-03
270	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)	1173	3	0	0	2	0	0	4	6	6	3	1.313049e-04	1.600000e-02	1	5.621955e-05	3.807105e-03
271	NCAPD3	non-SMC condensin II complex, subunit D3	4830	9	0	6	12	0	0	8	20	19	15	4.264009e-01	1.000000e-05	1.183000e-02	5.698976e-05	3.835010e-03
272	TAF1L	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like	5483	8	0	7	26	2	0	8	36	31	32	6.098531e-03	5.000000e-04	4.669333e-01	5.705113e-05	3.835010e-03
273	LRRN2	leucine rich repeat neuronal 2	2142	0	0	9	34	1	0	2	37	34	17	4.318816e-01	1.000000e-05	9.990900e-01	5.766711e-05	3.862218e-03
274	C17orf57	chromosome 17 open reading frame 57	3010	0	0	1	4	0	2	7	13	12	11	4.961019e-02	6.000000e-05	9.949100e-01	5.946939e-05	3.968388e-03
275	BEND3	BEN domain containing 3	2499	2	0	9	8	0	0	6	14	12	10	4.507399e-01	5.500000e-04	1.660000e-03	5.999253e-05	3.988740e-03
276	FAM98C	family with sequence similarity 98, member C	1080	4	0	3	2	0	1	5	8	8	5	1.602504e-02	6.450000e-03	1.283333e-03	6.039898e-05	4.001214e-03
277	KIAA0100	KIAA0100	6862	0	0	6	19	0	2	10	31	26	27	1.429912e-02	1.300000e-04	8.970500e-01	6.083300e-05	4.015417e-03
278	MYLK3	myosin light chain kinase 3	2508	2	0	1	8	0	1	1	10	9	7	4.654728e-01	2.000000e-05	5.580000e-03	6.180374e-05	4.050772e-03
279	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	2289	8	0	2	11	2	1	5	19	16	14	1.258210e-03	2.500000e-03	8.824000e-01	6.181172e-05	4.050772e-03
280	RAD51AP2	RAD51 associated protein 2	3492	4	0	7	3	0	0	13	16	16	7	4.687887e-01	1.000000e-05	9.914800e-01	6.221074e-05	4.062361e-03
281	U2AF2	U2 small nuclear RNA auxiliary factor 2	1924	1	0	1	6	0	2	6	14	14	12	7.402463e-04	5.600000e-03	9.965000e-01	6.282019e-05	4.070649e-03
282	MFN1	mitofusin 1	2294	6	0	3	5	0	0	5	10	9	8	4.751391e-01	2.070000e-03	5.310000e-03	6.298954e-05	4.070649e-03
283	ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	1433	1	0	2	9	0	1	5	15	15	14	2.160317e-04	3.600000e-02	1.990000e-01	6.300556e-05	4.070649e-03
284	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	2335	6	0	5	5	0	1	6	12	11	10	2.100249e-02	2.714286e-04	2.547286e-01	6.359208e-05	4.092418e-03
285	ERF	Ets2 repressor factor	1659	40	0	3	11	1	0	6	18	16	13	2.293689e-03	1.900000e-03	5.830000e-01	6.379016e-05	4.092418e-03
286	TAS2R10	taste receptor, type 2, member 10	924	5	0	2	1	0	0	3	4	4	2	4.877777e-02	1.600000e-04	1.000000e-04	6.453700e-05	4.125855e-03
287	FAM82A1	family with sequence similarity 82, member A1	2276	9	4	0	1	0	0	4	5	5	3	4.931534e-01	9.000000e-05	4.150000e-03	6.519419e-05	4.153347e-03
288	DYRK4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4	1607	56	0	1	3	0	0	6	9	8	4	4.970732e-01	1.000000e-05	4.374200e-01	6.567303e-05	4.155279e-03
289	BTNL3	butyrophilin-like 3	1429	0	0	0	2	0	0	4	6	6	5	2.339400e-02	8.500000e-04	7.046250e-02	6.567904e-05	4.155279e-03
290	ADNP	activity-dependent neuroprotector homeobox	3321	0	0	3	10	0	0	9	19	18	17	1.581017e-02	4.833333e-04	5.150000e-02	6.611035e-05	4.168143e-03
291	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	1148	153	0	1	9	0	0	6	15	13	15	2.572817e-03	1	1.300000e-04	6.686541e-05	4.201261e-03
292	NID2	nidogen 2 (osteonidogen)	4212	4	0	5	13	0	2	7	22	19	17	1.832817e-02	1.300000e-04	9.800300e-01	6.763846e-05	4.235279e-03
293	FBN3	fibrillin 3	8680	0	0	15	24	1	1	15	41	33	33	2.073565e-02	1.000000e-04	9.843000e-01	6.827186e-05	4.260350e-03
294	ABCA6	ATP-binding cassette, sub-family A (ABC1), member 6	5006	4	0	5	8	0	1	10	19	15	12	5.260310e-01	1.000000e-05	1.946500e-01	6.920106e-05	4.292884e-03
295	IDE	insulin-degrading enzyme	3158	5	0	4	4	0	0	7	11	11	8	7.546671e-02	2.000000e-05	6.796600e-01	6.947281e-05	4.292884e-03
296	BCLAF1	BCL2-associated transcription factor 1	2807	18	0	3	29	2	1	3	35	30	35	6.922895e-06	6.160000e-01	9.360000e-01	6.963494e-05	4.292884e-03
297	DLGAP3	discs, large (Drosophila) homolog-associated protein 3	2976	3	0	6	11	2	1	7	21	20	17	1.718466e-04	1.500000e-02	2.960000e-01	7.001426e-05	4.292884e-03
298	ZC3H13	zinc finger CCCH-type containing 13	4866	8	0	5	21	8	0	14	43	31	36	2.050162e-03	1.500000e-03	9.805000e-01	7.005281e-05	4.292884e-03
299	RTN2	reticulon 2	1971	0	0	5	8	0	1	6	15	15	10	5.936337e-03	3.400000e-04	7.707000e-01	7.020194e-05	4.292884e-03
300	RAI1	retinoic acid induced 1	5737	4	0	7	23	2	2	8	35	29	33	1.804160e-05	1.890000e-01	9.810000e-01	7.061085e-05	4.303496e-03
301	C6orf165	chromosome 6 open reading frame 165	1917	5	0	3	14	1	0	5	20	16	14	1.218581e-02	2.142857e-04	8.163714e-01	7.085562e-05	4.304067e-03
302	HIAT1	hippocampus abundant transcript 1	1517	9	0	2	4	1	1	4	10	9	8	1.090647e-03	4.800000e-03	9.158000e-01	7.154265e-05	4.331410e-03
303	HSPG2	heparan sulfate proteoglycan 2	13562	3	0	23	60	2	2	8	72	62	46	5.511560e-01	1.000000e-05	7.376800e-01	7.224918e-05	4.359749e-03
304	NBN	nibrin	2325	3	0	3	7	0	1	9	17	15	13	5.191342e-03	5.666667e-04	7.484333e-01	7.256239e-05	4.364246e-03
305	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	4266	8	0	2	41	0	1	1	43	35	34	2.979253e-02	1.200000e-04	3.504400e-01	7.405163e-05	4.439213e-03
306	IPO5	importin 5	3456	0	0	0	21	0	0	2	23	21	13	5.710307e-01	1.000000e-05	1.970000e-03	7.465220e-05	4.452977e-03
307	MARVELD3	MARVEL domain containing 3	1856	4	0	4	7	0	0	6	13	12	10	4.399943e-03	7.666667e-04	9.992667e-01	7.476832e-05	4.452977e-03
308	NOS3	nitric oxide synthase 3 (endothelial cell)	3996	0	0	0	8	0	0	7	15	15	11	3.392668e-03	8.500000e-04	5.543500e-01	7.534286e-05	4.472626e-03
309	TAS2R42	taste receptor, type 2, member 42	945	4	0	0	2	1	0	3	6	6	4	1.056916e-02	4.750000e-04	6.345500e-01	7.589157e-05	4.490620e-03
310	ANKRD20A4	ankyrin repeat domain 20 family, member A4	2528	38	0	1	5	0	0	4	9	7	4	5.886976e-01	1.000000e-05	9.905100e-01	7.678246e-05	4.528679e-03
311	UGP2	UDP-glucose pyrophosphorylase 2	1563	25	0	1	4	0	1	4	9	9	8	3.914190e-02	7.000000e-05	9.527000e-01	8.129552e-05	4.779445e-03
312	KLHDC8B	kelch domain containing 8B	1081	16	0	0	4	1	0	5	10	10	9	5.644003e-04	2.390000e-02	1.593000e-01	8.267251e-05	4.844821e-03
313	ABCB6	ATP-binding cassette, sub-family B (MDR/TAP), member 6	2774	5	0	0	6	0	1	5	12	12	9	2.403348e-03	1.880000e-02	4.900000e-03	8.400319e-05	4.893757e-03
314	TMC4	transmembrane channel-like 4	2251	4	0	2	13	0	0	2	15	15	7	6.503689e-01	1.000000e-05	3.571000e-02	8.417816e-05	4.893757e-03
315	TM6SF1	transmembrane 6 superfamily member 1	1149	20	0	2	3	0	0	5	8	8	5	4.355169e-02	1.000000e-04	9.129500e-01	8.452522e-05	4.893757e-03
316	ARID1B	AT rich interactive domain 1B (SWI1-like)	6826	3	0	3	13	4	1	9	27	26	24	2.179063e-02	1.100000e-04	9.756700e-01	8.457817e-05	4.893757e-03
