rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
161	NDST2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	2700	8	0	0	4	1	0	0	5	5	5	1.613608e-03	1	3.230000e-01	5.869280e-03	6.654160e-01
162	RYBP	RING1 and YY1 binding protein	669	23	0	1	3	0	1	0	4	4	4	2.203815e-03	1	2.670000e-01	6.093913e-03	6.866185e-01
163	KBTBD7	kelch repeat and BTB (POZ) domain containing 7	2055	8	0	0	4	1	0	1	6	4	6	7.695977e-04	1	8.540000e-01	6.287338e-03	7.040661e-01
164	SERPINB5	serpin peptidase inhibitor, clade B (ovalbumin), member 5	1152	360	0	0	4	0	0	0	4	4	4	6.043516e-03	1	9.400000e-02	6.359083e-03	7.077582e-01
165	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (beta)	2243	156	0	1	2	1	0	0	3	3	3	1.028250e-02	1	6.400000e-02	6.445864e-03	7.130047e-01
166	ELOVL6	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	814	2	0	1	1	2	0	0	3	3	3	6.428579e-03	1	1.040000e-01	6.484346e-03	7.130047e-01
167	ATP8B2	ATPase, class I, type 8B, member 2	3908	44	0	2	4	0	1	0	5	4	5	5.744739e-03	1	1.080000e-01	6.576024e-03	7.146851e-01
168	GPR37L1	G protein-coupled receptor 37 like 1	1452	9	0	0	2	0	1	0	3	3	3	4.672135e-03	1	1.610000e-01	6.596971e-03	7.146851e-01
169	DPYSL2	dihydropyrimidinase-like 2	1771	11	0	0	1	0	1	0	2	2	2	1.695573e-03	1	3.120000e-01	6.627659e-03	7.146851e-01
170	RPTN	repetin	2363	19	0	4	3	1	0	2	6	6	5	8.555092e-03	7.600000e-02	6.120000e-01	6.656246e-03	7.146851e-01
171	FAM53A	family with sequence similarity 53, member A	1209	29	0	0	1	0	0	1	2	2	2	5.402128e-03	1	1.520000e-01	6.731763e-03	7.158718e-01
172	FLG	filaggrin	12194	67	0	8	8	0	0	2	10	10	10	4.815501e-03	1	1.210000e-01	6.808179e-03	7.158718e-01
173	CEACAM7	carcinoembryonic antigen-related cell adhesion molecule 7	816	15	0	1	1	0	1	0	2	2	2	7.661362e-03	1	9.400000e-02	6.808441e-03	7.158718e-01
174	AMPD1	adenosine monophosphate deaminase 1 (isoform M)	2407	8	0	0	3	0	1	0	4	3	4	8.323322e-03	1	5.400000e-02	6.852513e-03	7.158718e-01
175	PLCH2	phospholipase C, eta 2	4335	10	0	0	5	1	0	0	6	5	6	8.505180e-04	1	7.970000e-01	6.863395e-03	7.158718e-01
176	SLTM	SAFB-like, transcription modulator	3187	181	0	2	3	0	0	0	3	2	3	4.826793e-01	4.600000e-03	4.522000e-01	6.992608e-03	7.252050e-01
177	CCDC92	coiled-coil domain containing 92	1012	80	0	0	1	0	0	2	3	2	3	5.863910e-02	1.500000e-02	5.060000e-01	7.068409e-03	7.289247e-01
178	IL31RA	interleukin 31 receptor A	2355	19	0	0	2	1	0	0	3	2	3	4.262609e-02	1	1.600000e-02	7.177763e-03	7.360433e-01
179	DPY19L2	dpy-19-like 2 (C. elegans)	2361	11	0	1	8	0	0	0	8	6	6	9.082508e-01	7.500000e-04	9.099500e-01	7.269630e-03	7.408068e-01
180	C9orf16	chromosome 9 open reading frame 16	256	0	0	0	0	0	0	1	1	1	1	7.305387e-03	NaN	NaN	7.305387e-03	7.408068e-01
181	GRIA1	glutamate receptor, ionotropic, AMPA 1	2900	1	0	4	12	0	0	0	12	12	10	3.683374e-01	1.800000e-03	6.800000e-01	7.357743e-03	7.417642e-01
182	NANOS3	nanos homolog 3 (Drosophila)	583	324	0	0	0	0	0	2	2	2	2	5.596976e-02	1.060000e-02	6.675000e-01	7.415406e-03	7.417642e-01
183	CRTC1	CREB regulated transcription coactivator 1	2011	33	0	0	3	0	0	2	5	5	5	2.766038e-03	1	2.450000e-01	7.436742e-03	7.417642e-01
184	IL6ST	interleukin 6 signal transducer (gp130, oncostatin M receptor)	2817	1	0	0	4	0	1	2	7	6	7	6.545800e-03	1	1.020000e-01	7.736994e-03	7.675182e-01
185	ZSCAN10	zinc finger and SCAN domain containing 10	2196	120	0	1	4	0	0	1	5	5	5	9.894401e-04	1	8.470000e-01	7.834754e-03	7.730150e-01
186	SLC22A15	solute carrier family 22, member 15	1688	30	0	0	4	0	0	0	4	4	4	4.072829e-03	1	1.790000e-01	7.977207e-03	7.796530e-01
187	TXNRD1	thioredoxin reductase 1	2028	71	0	0	2	0	2	0	4	3	4	1.013288e-03	1	8.180000e-01	7.999461e-03	7.796530e-01
188	SETD2	SET domain containing 2	7777	2	0	0	5	2	0	3	10	10	10	2.297392e-03	1	3.560000e-01	8.030174e-03	7.796530e-01
189	GSN	gelsolin (amyloidosis, Finnish type)	2449	17	0	0	4	1	1	0	6	4	6	1.401028e-03	1	3.950000e-01	8.132131e-03	7.812387e-01
190	TBX3	T-box 3 (ulnar mammary syndrome)	2260	9	0	0	6	0	0	1	7	7	7	1.033285e-03	1	6.040000e-01	8.137135e-03	7.812387e-01
191	CLCNKB	chloride channel Kb	2286	140	0	1	3	0	1	1	5	5	5	1.979586e-03	1	3.350000e-01	8.232712e-03	7.812387e-01
192	TBC1D9	TBC1 domain family, member 9 (with GRAM domain)	3881	4	0	0	3	0	0	0	3	3	2	3.495329e-01	3.000000e-03	2.412000e-01	8.242302e-03	7.812387e-01
193	HDGFL1	hepatoma derived growth factor-like 1	756	176	0	0	0	0	0	2	2	2	1	1.053570e-01	1.000000e-02	9.695000e-01	8.276391e-03	7.812387e-01
194	MUC6	mucin 6, oligomeric mucus/gel-forming	7450	1	0	2	3	1	0	2	6	6	6	2.259425e-03	1	2.630000e-01	8.395519e-03	7.812387e-01
195	PROKR2	prokineticin receptor 2	1158	84	0	0	3	1	0	0	4	4	4	5.521988e-03	1	1.180000e-01	8.397560e-03	7.812387e-01
196	RBM27	RNA binding motif protein 27	3263	34	0	0	2	1	0	0	3	3	3	9.925920e-03	1	9.800000e-02	8.402578e-03	7.812387e-01
197	C1orf116	chromosome 1 open reading frame 116	1818	37	0	0	2	0	0	0	2	2	2	1.076261e-01	1	1.000000e-02	8.431711e-03	7.812387e-01
198	COL9A2	collagen, type IX, alpha 2	2196	95	0	0	1	0	1	1	3	3	3	4.156481e-02	1	1.110000e-02	8.518683e-03	7.822727e-01
199	ASPG	asparaginase homolog (S. cerevisiae)	1804	15	0	0	2	0	0	1	3	3	3	3.495030e-03	1	1.930000e-01	8.528585e-03	7.822727e-01
200	NT5C2	5'-nucleotidase, cytosolic II	1754	38	0	1	2	0	1	0	3	3	3	1.129965e-03	1	9.280000e-01	8.797421e-03	8.028966e-01
201	FAM26E	family with sequence similarity 26, member E	936	104	0	0	1	0	0	1	2	2	2	8.687326e-02	1	1.000000e-02	8.969824e-03	8.145582e-01
202	CAMTA1	calmodulin binding transcription activator 1	5110	10	0	0	4	0	1	0	5	5	5	3.509421e-03	1	2.520000e-01	9.035479e-03	8.164584e-01
203	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	861	211	0	0	3	0	1	0	4	4	4	1.384419e-02	1	4.800000e-02	9.486203e-03	8.489026e-01
204	ZNF672	zinc finger protein 672	1359	79	0	0	1	0	0	1	2	2	2	3.624509e-02	1	2.500000e-02	9.487544e-03	8.489026e-01
205	NCOR1	nuclear receptor co-repressor 1	7503	5	0	3	3	1	0	4	8	8	8	4.954971e-03	1	1.680000e-01	9.563621e-03	8.496035e-01
206	CUL3	cullin 3	2367	3	0	0	5	0	0	0	5	5	4	1.665564e-01	1.770000e-02	1.569000e-01	9.600235e-03	8.496035e-01
207	HIST1H2BO	histone cluster 1, H2bo	385	10	0	1	2	0	0	0	2	2	2	5.292729e-03	1	1.930000e-01	9.635014e-03	8.496035e-01
208	C5orf45	chromosome 5 open reading frame 45	1058	96	0	0	2	1	0	0	3	3	3	1.264410e-03	1	7.080000e-01	9.702005e-03	8.513976e-01
209	PCDH17	protocadherin 17	3492	4	0	0	7	0	0	0	7	7	7	1.400660e-01	3.810000e-02	1.281000e-01	9.769969e-03	8.532596e-01
210	NR1I2	nuclear receptor subfamily 1, group I, member 2	1456	14	0	0	1	0	0	1	2	2	2	9.714398e-03	1	8.500000e-02	9.821267e-03	8.536552e-01
211	LHX3	LIM homeobox 3	1312	61	0	0	2	0	1	0	3	3	3	1.544915e-02	1	4.800000e-02	9.923913e-03	8.580750e-01
212	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	4193	128	0	2	4	0	0	1	5	5	4	1.003141e-01	1.220000e-02	6.302000e-01	9.966137e-03	8.580750e-01
213	AURKAIP1	aurora kinase A interacting protein 1	615	102	0	0	2	0	0	0	2	2	2	9.756766e-02	1.240000e-02	5.356000e-01	1.011763e-02	8.634917e-01
214	ALDH1A2	aldehyde dehydrogenase 1 family, member A2	1609	9	0	0	4	0	0	0	4	4	3	1.328440e-02	9.000000e-02	8.290000e-01	1.012769e-02	8.634917e-01
215	RNF214	ring finger protein 214	2168	15	0	0	2	1	1	0	4	4	4	1.334976e-03	1	8.740000e-01	1.017097e-02	8.634917e-01
216	LRP5	low density lipoprotein receptor-related protein 5	4938	4	0	0	4	0	0	0	4	3	3	2.814656e-01	4.500000e-03	6.105000e-01	1.027717e-02	8.684682e-01
217	CWF19L1	CWF19-like 1, cell cycle control (S. pombe)	1671	24	0	0	3	1	0	0	4	3	4	1.941186e-01	6.700000e-03	6.244000e-01	1.032865e-02	8.687963e-01
218	C2orf44	chromosome 2 open reading frame 44	2178	6	0	0	4	0	0	0	4	4	4	4.578136e-02	4.600000e-02	3.100000e-01	1.042501e-02	8.723879e-01
219	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	857	247	0	0	2	1	0	1	4	4	4	3.976380e-03	1	2.330000e-01	1.046693e-02	8.723879e-01
220	SKIV2L2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)	3235	21	0	0	2	0	2	0	4	4	4	1.399473e-03	1	9.450000e-01	1.059633e-02	8.746207e-01
221	LRRC15	leucine rich repeat containing 15	1772	72	0	0	5	0	0	0	5	5	5	1.413635e-03	1	7.980000e-01	1.068933e-02	8.746207e-01
222	PROC	protein C (inactivator of coagulation factors Va and VIIIa)	1418	19	0	1	2	0	0	1	3	3	3	1.230457e-02	1	1.020000e-01	1.069845e-02	8.746207e-01
223	AKAP12	A kinase (PRKA) anchor protein (gravin) 12	5388	13	0	1	6	0	0	0	6	6	6	5.903055e-03	1	8.500000e-02	1.070966e-02	8.746207e-01
224	MYST4	MYST histone acetyltransferase (monocytic leukemia) 4	6282	5	0	0	2	2	0	1	5	5	5	4.278131e-03	1	3.030000e-01	1.073331e-02	8.746207e-01
225	TEX14	testis expressed 14	4603	19	0	1	4	0	1	0	5	5	5	6.351493e-03	1	9.300000e-02	1.083222e-02	8.761575e-01
226	NUP85	nucleoporin 85kDa	2045	22	0	0	2	1	0	0	3	3	3	1.442388e-03	1	6.240000e-01	1.087771e-02	8.761575e-01
227	CETP	cholesteryl ester transfer protein, plasma	1544	38	0	1	2	0	0	0	2	2	2	8.258348e-02	1	1.000000e-02	1.089617e-02	8.761575e-01
228	ZMYM1	zinc finger, MYM-type 1	3465	38	0	2	3	0	0	0	3	1	3	9.016474e-01	1	1.000000e-03	1.107561e-02	8.866805e-01
229	XRCC6	X-ray repair complementing defective repair in Chinese hamster cells 6 (Ku autoantigen, 70kDa)	1878	209	0	1	3	0	0	1	4	4	4	1.023855e-02	1	1.030000e-01	1.115315e-02	8.889892e-01
230	RABGAP1	RAB GTPase activating protein 1	3310	19	0	0	1	0	1	1	3	3	3	1.501327e-03	1	8.030000e-01	1.126206e-02	8.920477e-01
231	DTX1	deltex homolog 1 (Drosophila)	1895	97	0	0	3	0	1	1	5	4	5	1.447608e-02	1	8.200000e-02	1.128927e-02	8.920477e-01
232	TNNI3K	TNNI3 interacting kinase	2965	7	0	0	4	0	2	0	6	6	6	6.470352e-03	1	1.470000e-01	1.138681e-02	8.936069e-01
233	NOL9	nucleolar protein 9	2155	7	0	0	1	1	0	0	2	2	2	1.813848e-02	1	6.200000e-02	1.140691e-02	8.936069e-01
234	NRXN3	neurexin 3	3598	7	0	1	8	0	0	0	8	8	8	9.656702e-01	1.550000e-03	3.387000e-01	1.154584e-02	8.954845e-01
235	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	2238	34	0	0	1	1	0	1	3	3	3	4.395237e-03	1	3.000000e-01	1.161597e-02	8.954845e-01
236	WNK4	WNK lysine deficient protein kinase 4	3806	9	0	0	3	0	0	0	3	3	3	2.289302e-01	1	5.300000e-03	1.162122e-02	8.954845e-01
237	TP53BP1	tumor protein p53 binding protein 1	6042	24	0	1	5	2	0	3	10	8	10	4.992429e-03	1	1.960000e-01	1.162712e-02	8.954845e-01
238	GPR148	G protein-coupled receptor 148	1046	14	0	0	1	1	0	0	2	2	2	1.568786e-03	1	5.380000e-01	1.169915e-02	8.965290e-01
239	IGSF22	immunoglobulin superfamily, member 22	4069	4	0	1	2	0	1	0	3	3	3	1.969890e-02	1	7.000000e-02	1.174515e-02	8.965290e-01
240	ARID1A	AT rich interactive domain 1A (SWI-like)	6934	15	0	2	4	1	0	3	8	8	8	1.587726e-03	1	8.260000e-01	1.182134e-02	8.965290e-01
241	CHST11	carbohydrate (chondroitin 4) sulfotransferase 11	1067	32	0	0	3	0	0	0	3	3	3	1.597354e-03	1	8.150000e-01	1.188337e-02	8.965290e-01
242	NOP58	NOP58 ribonucleoprotein homolog (yeast)	1646	73	0	0	1	1	0	0	2	2	2	1.279996e-02	1	2.400000e-02	1.190037e-02	8.965290e-01
243	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2	7361	17	0	2	5	1	0	0	6	4	5	5.733697e-02	2.400000e-02	7.670000e-01	1.193538e-02	8.965290e-01
244	VHL	von Hippel-Lindau tumor suppressor	650	169	0	0	2	0	1	0	3	3	3	1.053609e-02	1	1.320000e-01	1.204547e-02	8.975428e-01
245	ZNF292	zinc finger protein 292	8202	12	0	1	3	2	0	1	6	6	6	3.406083e-03	1	2.390000e-01	1.210297e-02	8.975428e-01
246	EFCAB7	EF-hand calcium binding domain 7	1941	107	0	1	5	0	0	0	5	5	5	1.631889e-03	1	9.850000e-01	1.210538e-02	8.975428e-01
247	HSPA8	heat shock 70kDa protein 8	1973	58	0	0	7	0	0	0	7	7	7	1.638356e-03	1	9.840000e-01	1.214687e-02	8.975428e-01
248	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	3955	20	0	0	0	2	0	0	2	2	2	8.020087e-03	1	1.730000e-01	1.223521e-02	8.975428e-01
249	ITGB6	integrin, beta 6	2427	9	0	0	6	0	0	0	6	5	6	1.416373e-02	1	2.900000e-02	1.226736e-02	8.975428e-01
250	HSPA4	heat shock 70kDa protein 4	2595	13	0	0	2	0	1	1	4	3	4	1.661176e-03	1	7.650000e-01	1.229309e-02	8.975428e-01
251	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	2272	45	0	1	1	1	0	1	3	2	3	1.056746e-01	1	5.000000e-03	1.241490e-02	9.001109e-01
252	STAT4	signal transducer and activator of transcription 4	2338	10	0	0	5	1	0	0	6	6	6	3.446931e-03	1	4.420000e-01	1.242689e-02	9.001109e-01
253	BTBD11	BTB (POZ) domain containing 11	3484	2	0	0	2	0	0	2	4	4	4	1.295763e-02	1	8.700000e-02	1.260745e-02	9.064614e-01
254	BAT5	HLA-B associated transcript 5	1916	35	0	0	1	1	0	0	2	2	2	1.746343e-02	1	7.900000e-02	1.261388e-02	9.064614e-01
255	PTBP1	polypyrimidine tract binding protein 1	1730	6	0	2	4	0	0	2	6	5	6	1.738029e-03	1	9.970000e-01	1.278321e-02	9.101257e-01
256	OR6N2	olfactory receptor, family 6, subfamily N, member 2	953	17	0	0	4	0	0	0	4	4	4	1.739305e-03	1	9.150000e-01	1.279132e-02	9.101257e-01
257	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	1470	40	0	0	0	2	0	0	2	2	2	1.742947e-03	1	7.710000e-01	1.281446e-02	9.101257e-01
258	RAD54B	RAD54 homolog B (S. cerevisiae)	2789	54	0	0	3	1	0	0	4	4	4	1.795932e-03	1	5.960000e-01	1.315023e-02	9.292198e-01
259	TECPR2	tectonin beta-propeller repeat containing 2	4325	11	0	0	1	0	1	1	3	3	3	9.582189e-03	1	1.740000e-01	1.318512e-02	9.292198e-01
260	CREB3L2	cAMP responsive element binding protein 3-like 2	1607	8	0	0	0	0	1	1	2	2	2	2.889734e-03	1	3.510000e-01	1.332382e-02	9.310748e-01
261	C17orf66	chromosome 17 open reading frame 66	1769	19	0	0	1	1	0	0	2	2	2	4.082479e-03	1	3.980000e-01	1.333294e-02	9.310748e-01
262	KIAA0319	KIAA0319	3329	9	0	0	3	2	0	0	5	4	5	1.829869e-03	1	6.970000e-01	1.336447e-02	9.310748e-01
263	DDHD1	DDHD domain containing 1	2776	20	0	0	4	1	0	0	5	4	5	1.866952e-03	1	8.500000e-01	1.359785e-02	9.411031e-01
264	POU2F1	POU class 2 homeobox 1	2292	23	0	0	2	0	0	0	2	2	1	5.206965e-02	3.600000e-02	1.710000e-01	1.364531e-02	9.411031e-01
265	AADACL4	arylacetamide deacetylase-like 4	1236	12	0	1	6	1	0	0	7	7	7	1.877339e-03	1	6.710000e-01	1.366309e-02	9.411031e-01
266	USP6	ubiquitin specific peptidase 6 (Tre-2 oncogene)	4336	25	0	1	3	1	0	0	4	4	4	2.696343e-03	1	6.160000e-01	1.374338e-02	9.416202e-01
267	IRAK3	interleukin-1 receptor-associated kinase 3	1837	165	0	1	4	0	0	0	4	4	4	9.768465e-02	1	5.200000e-03	1.377439e-02	9.416202e-01
268	VASN	vasorin	2026	33	0	0	1	0	0	1	2	2	2	3.198682e-03	1	5.330000e-01	1.392548e-02	9.416202e-01
269	MFGE8	milk fat globule-EGF factor 8 protein	1192	128	0	0	1	2	0	1	4	4	4	1.921174e-03	1	8.070000e-01	1.393777e-02	9.416202e-01
270	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	2138	28	0	2	1	0	0	1	2	2	2	1.943366e-01	1.000000e-02	8.520000e-01	1.407645e-02	9.416202e-01
271	ZNF770	zinc finger protein 770	2080	60	0	0	4	0	0	0	4	4	4	1.316340e-02	1	1.290000e-01	1.418862e-02	9.416202e-01
272	MAS1L	MAS1 oncogene-like	1135	139	0	0	2	0	0	0	2	2	1	1.961894e-01	1.000000e-02	4.651000e-01	1.419204e-02	9.416202e-01
273	BRPF1	bromodomain and PHD finger containing, 1	3715	2	0	0	5	0	0	2	7	7	7	8.338240e-03	1	1.840000e-01	1.422900e-02	9.416202e-01
274	TARBP1	TAR (HIV-1) RNA binding protein 1	4982	45	0	2	2	0	2	0	4	3	4	5.739811e-03	1	3.110000e-01	1.423480e-02	9.416202e-01
275	RHOA	ras homolog gene family, member A	598	1000	0	0	2	0	0	0	2	2	1	1.973201e-01	1.000000e-02	3.969000e-01	1.426249e-02	9.416202e-01
276	BMP5	bone morphogenetic protein 5	1391	5	0	0	3	1	0	0	4	4	4	1.075158e-02	1	1.520000e-01	1.429418e-02	9.416202e-01
277	ESCO1	establishment of cohesion 1 homolog 1 (S. cerevisiae)	2555	127	0	1	2	2	0	1	5	5	5	2.874778e-03	1	6.330000e-01	1.432721e-02	9.416202e-01
278	COL22A1	collagen, type XXII, alpha 1	5137	1	0	3	6	1	0	2	9	8	8	1.045184e-01	3.100000e-02	2.510000e-01	1.434123e-02	9.416202e-01
279	ADAD2	adenosine deaminase domain containing 2	2038	291	0	1	4	0	0	0	4	4	3	1.167574e-02	1.480000e-01	7.120000e-01	1.448033e-02	9.467237e-01
280	NTN5	netrin 5	1494	32	0	0	2	0	0	1	3	3	3	2.015050e-03	1	8.210000e-01	1.452269e-02	9.467237e-01
281	NKX3-1	NK3 homeobox 1	711	1000	0	0	4	0	0	1	5	5	5	2.140161e-02	1	2.040000e-02	1.459517e-02	9.470974e-01
282	C1orf51	chromosome 1 open reading frame 51	1174	143	0	1	3	0	0	0	3	3	3	2.041011e-03	1	8.050000e-01	1.468367e-02	9.470974e-01
283	KIAA0240	KIAA0240	3284	56	0	1	5	0	0	0	5	5	5	2.041078e-03	1	7.840000e-01	1.468408e-02	9.470974e-01
284	C21orf70	chromosome 21 open reading frame 70	715	47	0	0	2	0	0	1	3	3	3	2.053333e-03	1	6.780000e-01	1.475995e-02	9.486389e-01
285	DMTF1	cyclin D binding myb-like transcription factor 1	2347	1	0	0	1	0	0	3	4	4	4	7.209357e-03	1	2.130000e-01	1.481280e-02	9.486951e-01
286	ZIC5	Zic family member 5 (odd-paired homolog, Drosophila)	1996	17	0	1	1	0	0	2	3	3	3	3.695704e-03	1	5.050000e-01	1.492901e-02	9.500204e-01
287	LMTK3	lemur tyrosine kinase 3	4530	6	0	0	1	0	0	2	3	3	3	3.553021e-03	1	5.430000e-01	1.493759e-02	9.500204e-01
288	NCKAP5L	NCK-associated protein 5-like	4049	19	0	0	3	1	1	0	5	3	5	3.425974e-03	1	5.260000e-01	1.502784e-02	9.524418e-01
289	ZNF502	zinc finger protein 502	1643	81	0	0	4	0	0	0	4	4	4	2.118937e-03	1	8.860000e-01	1.516489e-02	9.578021e-01
290	GAB2	GRB2-associated binding protein 2	2069	182	0	1	5	0	0	0	5	5	5	2.151346e-03	1	7.390000e-01	1.536418e-02	9.670429e-01
291	KRTAP5-7	keratin associated protein 5-7	500	4	0	1	3	0	0	0	3	3	2	5.541556e-02	2.300000e-02	7.120000e-01	1.542472e-02	9.675172e-01
292	FAM47B	family with sequence similarity 47, member B	1940	92	0	1	6	0	0	1	7	7	6	1.283606e-01	1.160000e-01	1.080000e-01	1.555303e-02	9.722244e-01
293	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3	1611	41	0	0	0	0	2	0	2	2	2	1.081971e-02	1	1.290000e-01	1.570663e-02	9.756589e-01
294	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1	4491	3	0	1	1	2	0	1	4	4	4	2.208570e-03	1	3.960000e-01	1.571488e-02	9.756589e-01
295	ABHD14A	abhydrolase domain containing 14A	832	63	0	1	2	0	0	0	2	2	2	2.225470e-03	1	6.020000e-01	1.581817e-02	9.787425e-01
296	CD180	CD180 molecule	1994	32	0	0	2	0	0	0	2	2	2	5.836061e-02	1	2.140000e-02	1.591326e-02	9.809989e-01
297	ETV3	ets variant gene 3	1585	1000	0	0	3	1	0	1	5	5	5	6.106401e-03	1	2.960000e-01	1.598774e-02	9.809989e-01
298	PRDM8	PR domain containing 8	2082	2	0	4	3	0	0	0	3	3	2	1.475737e-01	1.390000e-02	9.903000e-01	1.601587e-02	9.809989e-01
299	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	1145	68	0	0	1	0	0	2	3	2	3	1.259760e-02	1	1.210000e-01	1.622817e-02	9.851264e-01
300	KIF18B	kinesin family member 18B	2627	23	0	0	3	0	0	0	3	3	3	7.007921e-03	1	2.360000e-01	1.626363e-02	9.851264e-01
301	SPAM1	sperm adhesion molecule 1 (PH-20 hyaluronidase, zona pellucida binding)	1597	14	0	2	3	0	0	0	3	3	3	1.592998e-02	1	1.340000e-01	1.633194e-02	9.851264e-01
302	SNX13	sorting nexin 13	2974	70	0	2	0	1	0	2	3	3	3	1.085294e-02	1	1.760000e-01	1.634304e-02	9.851264e-01
303	ZNF180	zinc finger protein 180	2095	16	0	1	2	0	0	0	2	2	2	2.315087e-01	1.000000e-02	6.127667e-01	1.636375e-02	9.851264e-01
304	PTPRC	protein tyrosine phosphatase, receptor type, C	4052	19	0	3	8	0	0	0	8	8	8	6.692304e-03	1	2.660000e-01	1.640708e-02	9.851264e-01
305	OTUD4	OTU domain containing 4	3232	188	0	2	2	0	0	2	4	4	3	3.167350e-01	6.700000e-03	9.933000e-01	1.653805e-02	9.855543e-01
306	MKRN1	makorin, ring finger protein, 1	1479	67	0	0	3	0	0	1	4	4	4	1.199580e-02	1	1.630000e-01	1.658247e-02	9.855543e-01
307	ACCSL	1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)-like	1763	47	0	2	3	0	0	0	3	3	3	2.039053e-02	1	6.800000e-02	1.666793e-02	9.855543e-01
308	EBLN2	endogenous Bornavirus-like nucleoprotein 2	819	1000	0	0	1	0	0	2	3	3	2	9.098949e-02	2.300000e-02	4.900000e-01	1.667050e-02	9.855543e-01
309	PRG4	proteoglycan 4	4265	2	0	0	7	0	0	1	8	7	7	6.964675e-02	2.700000e-02	7.250000e-01	1.668418e-02	9.855543e-01
310	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	6982	4	0	3	5	1	0	2	8	7	8	1.955049e-01	1.140000e-02	4.916000e-01	1.678792e-02	9.884835e-01
311	TCHH	trichohyalin	5836	4	0	1	4	0	0	0	4	4	3	6.020223e-01	3.000000e-03	8.345000e-01	1.692627e-02	9.910429e-01
312	RNF31	ring finger protein 31	3301	6	0	0	3	0	0	3	6	6	6	3.955495e-02	4.300000e-02	7.770000e-01	1.695498e-02	9.910429e-01
313	SIGLEC10	sialic acid binding Ig-like lectin 10	2134	36	0	0	2	0	1	0	3	3	3	1.604552e-02	1	8.300000e-02	1.720843e-02	9.910429e-01
314	LRRC67		707	7	0	1	2	0	0	0	2	2	2	1.545032e-02	1	1.200000e-01	1.721826e-02	9.910429e-01
315	XPO4	exportin 4	3546	41	0	1	4	1	0	0	5	5	5	8.285890e-03	1	2.700000e-01	1.724414e-02	9.910429e-01
316	CEP152	centrosomal protein 152kDa	5067	9	0	0	2	1	0	1	4	4	4	2.495774e-03	1	5.840000e-01	1.745334e-02	9.910429e-01
317	ITIH2	inter-alpha (globulin) inhibitor H2	2921	64	0	1	6	0	0	0	6	6	6	2.497678e-03	1	7.830000e-01	1.746475e-02	9.910429e-01
318	C10orf90	chromosome 10 open reading frame 90	2132	5	0	0	3	1	0	0	4	4	4	1.999742e-02	1	8.400000e-02	1.747673e-02	9.910429e-01
319	RAI1	retinoic acid induced 1	5737	15	0	1	5	0	0	0	5	5	4	2.198837e-01	9.700000e-03	9.994000e-01	1.751864e-02	9.910429e-01
320	CPLX4	complexin 4	491	28	0	0	0	0	0	2	2	2	2	2.507757e-03	1	5.510000e-01	1.752513e-02	9.910429e-01
321	MSTN	myostatin	1136	25	0	1	0	0	0	2	2	2	2	1.096338e-02	1	1.310000e-01	1.754223e-02	9.910429e-01
322	BTBD8	BTB (POZ) domain containing 8	1171	15	0	0	0	0	1	0	1	1	1	1.757639e-02	NaN	NaN	1.757639e-02	9.910429e-01
323	TLE3	transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)	2395	23	0	0	2	0	1	0	3	3	3	1.983862e-02	1	1.020000e-01	1.759545e-02	9.910429e-01
324	FPR1	formyl peptide receptor 1	1057	160	0	0	3	0	0	0	3	3	3	1.125965e-01	1	1.030000e-02	1.761135e-02	9.910429e-01
325	SPIB	Spi-B transcription factor (Spi-1/PU.1 related)	811	1000	0	0	1	0	0	1	2	2	2	2.537361e-01	1	1.000000e-02	1.770223e-02	9.910429e-01
326	SYT11	synaptotagmin XI	1308	154	0	0	3	0	0	0	3	3	3	3.821136e-03	1	2.800000e-01	1.772431e-02	9.910429e-01
327	FEM1A	fem-1 homolog a (C. elegans)	2010	11	0	0	4	0	0	1	5	5	5	2.546092e-03	1	9.580000e-01	1.775440e-02	9.910429e-01
