gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
VCX3B	319388	78118	34738	4	4	4	2	0	9	1.621217e+00	1.009288e-02	2.079879e+01	9.304790e-01	8.889718e-01
CCND3	563202	179834	265409	7	4	7	1	0	20	1.052333e+00	1.013129e-02	2.117629e+01	9.764700e-01	8.889718e-01
DCDC1	861578	234162	153643	7	7	6	1	1	20	1.200244e+00	1.023296e-02	2.320733e+01	9.788480e-01	8.900774e-01
CXorf22	2131804	583818	297790	13	13	13	2	0	6	1.095552e+00	1.030334e-02	4.637008e+01	1.148019e+00	8.900774e-01
KRTAP17-1	189588	49364	23159	3	3	3	0	0	20	1.179938e+00	1.031961e-02	1.425555e+01	9.352570e-01	8.900774e-01
HEG1	2596332	825920	171254	14	13	14	3	0	19	9.827789e-01	1.033896e-02	4.114526e+01	1.002638e+00	8.900774e-01
CAV1	425828	111644	65014	4	4	4	1	1	20	6.083496e-01	1.045615e-02	1.540828e+01	9.753270e-01	8.910149e-01
TPR	6215694	1656924	1123014	20	18	20	1	0	20	5.745854e-01	1.049417e-02	5.176242e+01	1.476874e+00	8.910149e-01
ASB17	687660	193648	61850	4	4	4	2	0	20	9.575260e-01	1.049631e-02	1.900409e+01	1.036080e+00	8.910149e-01
BRSK2	1012192	301490	473418	6	6	6	3	0	20	1.011645e+00	1.081813e-02	2.792614e+01	1.082469e+00	9.140820e-01
RAD18	1172852	298400	246584	5	5	5	0	0	20	6.218421e-01	1.093937e-02	2.212888e+01	1.359846e+00	9.200662e-01
DPCR1	540904	173062	32228	6	6	6	1	0	20	8.208510e-01	1.101574e-02	1.879359e+01	1.571999e+00	9.204854e-01
SPRY3	656050	198588	24558	6	6	6	1	0	13	8.792076e-01	1.104522e-02	2.076539e+01	1.248376e+00	9.204854e-01
TMSB15A	113632	26676	45572	2	2	2	0	0	20	1.300931e+00	1.117756e-02	1.057921e+01	9.388680e-01	9.272799e-01
RPS5	460504	138344	93646	6	6	6	0	0	20	1.153346e+00	1.139167e-02	2.018383e+01	2.087810e+00	9.401424e-01
EMR2	1848800	536556	366374	9	9	8	2	0	20	1.063206e+00	1.152425e-02	3.545333e+01	1.478178e+00	9.401424e-01
CCDC23	164026	37544	47510	2	2	2	0	0	20	1.380648e+00	1.160874e-02	1.176319e+01	9.453410e-01	9.401424e-01
EDN1	514754	131404	106250	5	5	5	1	0	20	8.415352e-01	1.160892e-02	1.718918e+01	9.168620e-01	9.401424e-01
H3F3B	298442	95860	57418	3	3	2	0	1	8	1.611129e+00	1.160968e-02	1.898623e+01	1.099770e+00	9.401424e-01
C10orf120	794358	207480	64786	4	4	4	3	0	20	7.733235e-01	1.164167e-02	1.977818e+01	1.004214e+00	9.401424e-01
OR5AK2	711372	201552	25886	7	6	7	0	0	17	9.761550e-01	1.176990e-02	2.035210e+01	1.165768e+00	9.463107e-01
SCN2A	4762310	1272580	522767	23	21	21	4	1	16	1.134223e+00	1.197976e-02	5.856482e+01	1.062349e+00	9.589588e-01
GTF2IRD2B	973510	276730	67914	6	6	6	2	0	20	6.118003e-01	1.203414e-02	2.128678e+01	8.284910e-01	9.591052e-01
TAS2R10	712384	193654	23934	4	4	4	0	0	20	1.022975e+00	1.212818e-02	2.014074e+01	1.185462e+00	9.599623e-01
SLC16A1	1144110	347770	87730	7	7	7	0	0	20	8.479399e-01	1.220825e-02	2.453145e+01	1.083967e+00	9.599623e-01
ABCB11	2905474	818980	424022	13	12	13	3	0	20	1.033868e+00	1.221283e-02	4.366335e+01	1.115999e+00	9.599623e-01
INTS8	2298160	610602	524178	9	8	9	0	0	20	5.228753e-01	1.225528e-02	2.777997e+01	1.129445e+00	9.599623e-01
CCPG1	2070962	499952	279132	9	9	9	1	0	20	9.317510e-01	1.240026e-02	3.197819e+01	1.313870e+00	9.641177e-01
SPANXN5	179816	40508	46268	2	2	2	0	0	20	6.939315e-01	1.241399e-02	9.763849e+00	1.120922e+00	9.641177e-01
CERCAM	1136368	337938	196682	4	4	4	2	0	20	3.586199e-01	1.254288e-02	1.926725e+01	1.238385e+00	9.680496e-01
MID1	1562980	437666	182694	8	8	8	2	0	13	6.154846e-01	1.263006e-02	2.876388e+01	1.292097e+00	9.680496e-01
RYR3	10580488	2898276	1532235	43	37	43	19	0	20	1.288764e+00	1.267288e-02	1.049139e+02	1.696934e+00	9.680496e-01
FRMPD4	3047926	890170	329560	20	18	20	5	0	20	1.326824e+00	1.267678e-02	5.283065e+01	9.107630e-01	9.680496e-01
WFDC5	283568	82004	78354	3	3	3	0	0	20	6.597313e-01	1.290016e-02	1.186232e+01	9.911510e-01	9.736695e-01
MRPL20	320118	92872	73416	3	3	3	0	0	20	6.006789e-01	1.290608e-02	1.376767e+01	1.206737e+00	9.736695e-01
SLC38A7	906828	282508	166383	6	6	6	0	0	20	4.546770e-01	1.293601e-02	1.953010e+01	1.083616e+00	9.736695e-01
CHURC1	281586	67184	86238	2	2	2	0	0	20	8.893001e-01	1.296377e-02	1.363098e+01	9.392150e-01	9.736695e-01
ITPKB	2001778	620494	161698	8	8	8	0	0	20	8.126450e-01	1.316558e-02	3.451638e+01	1.322270e+00	9.825877e-01
NRK	2591474	746646	273106	13	13	13	3	0	4	1.378652e+00	1.319018e-02	5.476998e+01	1.007119e+00	9.825877e-01
TRAF7	1303592	371602	406580	6	6	6	0	0	20	9.483791e-01	1.342142e-02	3.033937e+01	1.048680e+00	9.948839e-01
PTGES3	413020	83986	158503	3	3	3	0	0	20	6.665694e-01	1.346427e-02	1.353408e+01	1.332889e+00	9.948839e-01
ASF1A	385296	106698	47026	3	3	3	0	0	20	1.298890e+00	1.368272e-02	1.647704e+01	1.252770e+00	1
DNAL1	213564	49436	51158	3	3	3	0	0	20	7.506404e-01	1.369216e-02	1.101133e+01	8.572950e-01	1
PCGF6	599668	164978	185280	4	4	4	0	1	20	1.243346e+00	1.393939e-02	2.047262e+01	1.731013e+00	1
DEPDC5	3702144	1019640	814510	17	16	15	2	0	2	3.889385e-01	1.411119e-02	5.595933e+01	9.201960e-01	1
MED23	4032980	1116428	782117	14	14	12	2	0	7	1.168905e+00	1.430710e-02	6.372393e+01	1.258527e+00	1
C21orf58	388572	127548	89268	3	3	3	0	0	20	8.366200e-01	1.432595e-02	1.457209e+01	1.074234e+00	1
F11R	707396	215384	205583	4	4	4	0	0	20	9.120506e-01	1.432815e-02	2.066841e+01	1.002981e+00	1
EGR3	875332	260820	35706	4	4	4	1	0	20	9.005818e-01	1.434843e-02	2.608446e+01	9.462930e-01	1
KCNT2	2660798	706456	535504	15	14	15	0	0	15	1.840205e+00	1.452940e-02	5.158821e+01	1.266808e+00	1
SVOP	541070	165876	87458	5	5	5	1	0	8	1.005634e+00	1.458709e-02	1.954619e+01	1.123395e+00	1
ARHGEF15	1832854	638284	291387	11	9	9	3	0	20	8.410590e-01	1.466248e-02	3.422946e+01	1.284632e+00	1
GALNTL5	1061136	278622	167485	7	7	7	1	0	20	1.405766e+00	1.468289e-02	2.793237e+01	1.083259e+00	1
ETV3	346800	86950	67216	4	4	4	0	0	11	3.795135e-01	1.469001e-02	1.494422e+01	1.004803e+00	1
ATHL1	1169506	362824	180997	8	8	8	1	1	20	1.686793e+00	1.490232e-02	3.512989e+01	1.007652e+00	1
CD97	2038430	585932	425163	9	9	9	1	0	20	8.928441e-01	1.493124e-02	3.714169e+01	9.304460e-01	1
TCF12	1732018	495982	413549	10	10	9	1	1	7	9.797942e-01	1.519298e-02	3.842080e+01	1.168930e+00	1
IQSEC2	1652246	504652	164998	12	11	12	3	0	20	1.348639e+00	1.531555e-02	3.765081e+01	8.705130e-01	1
FEZ1	951450	243048	185317	7	7	7	0	1	20	9.878193e-01	1.534812e-02	2.306225e+01	1.145913e+00	1
MTM1	1442468	379386	275025	13	11	13	1	1	4	7.679561e-01	1.536145e-02	4.049848e+01	1.035989e+00	1
GLS	1317058	342854	487882	4	4	4	1	1	19	4.375815e-01	1.564500e-02	2.025552e+01	9.993480e-01	1
STK31	2479910	618494	490029	13	13	12	0	0	18	1.051259e+00	1.568277e-02	3.988280e+01	9.515710e-01	1
DUS3L	1003354	305460	265336	4	4	4	0	0	20	6.527152e-01	1.576338e-02	2.364793e+01	1.004887e+00	1
DEFB113	158134	39532	31291	3	3	3	0	0	20	1.449994e+00	1.578941e-02	1.148796e+01	3.360303e+00	1
GRIK2	2181534	601698	342051	12	12	10	3	0	20	1.319610e+00	1.595261e-02	3.838802e+01	9.044600e-01	1
ARHGEF38	530562	131404	83915	4	4	3	2	0	20	1.250648e+00	1.600936e-02	1.864485e+01	1.246658e+00	1
C1orf61	300412	86956	103110	2	2	2	0	3	20	9.316941e-01	1.603841e-02	1.330814e+01	9.265060e-01	1
FBXO17	403074	113608	102034	3	3	3	0	0	20	5.448322e-01	1.605504e-02	1.384273e+01	1.049600e+00	1
SELL	622230	151116	72660	6	6	6	0	0	5	9.424235e-01	1.614723e-02	2.338794e+01	1.268564e+00	1
RGS17	502928	123506	104129	4	4	3	0	0	20	1.381698e+00	1.619621e-02	1.810103e+01	1.180448e+00	1
PPM1F	774682	246042	103843	6	6	6	0	1	20	1.122983e+00	1.637884e-02	2.307173e+01	2.577341e+00	1
TMEM74	696546	209450	23892	7	7	7	1	0	16	1.456362e+00	1.638769e-02	2.356713e+01	1.617314e+00	1
EEF1A1	1005874	293466	136049	7	7	7	0	0	20	1.171952e+00	1.643401e-02	2.590043e+01	8.525120e-01	1
LRTM1	786478	238114	65193	5	5	5	1	0	20	1.033456e+00	1.653179e-02	2.106001e+01	1.143198e+00	1
PRDX5	585824	190660	142744	4	4	4	0	0	20	6.290979e-01	1.664932e-02	1.617271e+01	1.178438e+00	1
ZMYM3	2588738	742754	336285	10	10	10	1	3	20	1.018064e+00	1.679384e-02	4.106835e+01	1.012234e+00	1
GPR84	879344	285544	21363	7	6	7	0	0	20	7.101615e-01	1.691358e-02	2.009779e+01	8.934080e-01	1
ATF6	1586728	453492	322458	7	7	7	0	0	20	5.898269e-01	1.709577e-02	2.512192e+01	1.122932e+00	1
TMIGD2	585082	176906	79656	5	5	5	2	0	11	1.378496e+00	1.712430e-02	2.422887e+01	1.732972e+00	1
ALDH1A3	1082956	316190	224266	6	6	6	2	0	20	7.948631e-01	1.726728e-02	2.415083e+01	9.097650e-01	1
NR1H2	881356	265790	134360	7	6	7	0	2	20	9.826943e-01	1.745513e-02	2.449339e+01	1.003083e+00	1
NWD1	3112314	980132	277604	16	15	13	4	0	20	1.145831e+00	1.747278e-02	4.921911e+01	9.018280e-01	1
DALRD3	1593794	498006	380739	8	8	8	1	0	20	1.121091e+00	1.753655e-02	3.192501e+01	8.490210e-01	1
HS6ST2	934252	267628	27610	7	7	7	0	0	20	9.765553e-01	1.765916e-02	2.284032e+01	8.463880e-01	1
OR13G1	702474	207480	24156	5	5	4	1	0	20	1.090899e+00	1.777364e-02	1.889980e+01	1.620790e+00	1
SPACA1	568136	155122	120342	4	4	4	0	0	20	1.403812e+00	1.796473e-02	1.894985e+01	1.056831e+00	1
CRYGC	414954	110656	65422	4	3	4	1	0	20	9.865631e-01	1.801221e-02	1.665466e+01	1.098340e+00	1
TRIM74	293466	85962	35712	4	4	3	0	0	20	1.050072e+00	1.809605e-02	1.392907e+01	8.486610e-01	1
PDIA5	1239940	318136	329439	7	7	7	2	0	20	6.149836e-01	1.819630e-02	2.228219e+01	2.116774e+00	1
MED12	4439286	1293070	745223	21	20	21	6	1	11	1.118296e+00	1.825035e-02	6.484008e+01	1.177497e+00	1
TRAFD1	1384206	379392	226519	7	7	7	0	1	20	8.049928e-01	1.837839e-02	2.393498e+01	9.391770e-01	1
TMEM220	325058	95836	104338	2	2	1	0	0	20	1.216287e+00	1.844088e-02	1.357602e+01	1.119671e+00	1
LIPN	761544	203480	108450	7	7	7	2	0	20	1.479781e+00	1.848064e-02	2.237725e+01	1.249439e+00	1
RGS4	565538	123620	108251	4	4	4	0	1	20	1.228957e+00	1.862636e-02	1.914414e+01	1.505885e+00	1
EXOC6	1950336	482150	431526	10	8	9	1	0	10	6.580767e-01	1.885543e-02	3.173005e+01	1.309070e+00	1
IFNA21	439558	121494	24102	4	4	4	0	0	20	7.441224e-01	1.896595e-02	1.372845e+01	8.990840e-01	1
ARMCX1	1030466	306274	23946	8	7	8	0	0	20	1.296800e+00	1.926691e-02	2.520823e+01	9.091220e-01	1
YLPM1	4538912	1329566	251891	21	18	21	4	0	20	9.905687e-01	1.946807e-02	5.723654e+01	8.692520e-01	1
CXorf65	472198	125458	129201	5	5	5	0	1	11	1.118296e+00	1.965688e-02	1.765122e+01	3.813127e+00	1
CASC4	1037340	268724	196336	6	6	6	0	0	20	7.891730e-01	1.975140e-02	2.026625e+01	1.092831e+00	1
RAB39B	493018	143266	44636	8	5	6	1	0	20	1.160945e+00	1.981744e-02	1.720483e+01	1.218775e+00	1
FLAD1	1483528	481294	259726	7	7	7	1	1	20	8.406399e-01	1.992705e-02	2.771281e+01	9.555220e-01	1
TMEM155	244982	75076	52390	2	2	2	1	0	20	7.531251e-01	2.018188e-02	1.013638e+01	2.003266e+00	1
RAB9B	471288	125476	24720	5	4	5	1	0	19	7.499444e-01	2.034699e-02	1.441113e+01	1.305643e+00	1
GJD3	88848	31586	3874	1	1	1	0	0	20	5.316851e-01	2.049699e-02	7.853669e+00	9.412030e-01	1
NPDC1	321256	111692	70025	3	3	3	0	0	20	8.993151e-01	2.058707e-02	1.423177e+01	1.301886e+00	1
SLC25A20	632470	187762	158512	4	4	4	0	0	20	8.401575e-01	2.073633e-02	1.698513e+01	1.239926e+00	1
ARPC2	716318	187726	195210	5	5	5	0	2	20	9.564150e-01	2.098384e-02	1.941957e+01	1.115721e+00	1
DGCR6	338136	104806	51034	2	2	2	0	1	20	2.301842e-01	2.104096e-02	7.697969e+00	1.035883e+00	1
DMXL2	7079158	1951336	828767	24	18	23	4	1	11	6.749661e-01	2.112856e-02	5.765288e+01	9.757660e-01	1
MAGED1	1601996	477048	185257	8	8	8	1	1	20	8.607613e-01	2.120749e-02	2.983755e+01	1.345655e+00	1
LECT1	768658	205498	137848	4	4	4	0	0	10	4.531147e-01	2.126005e-02	1.683913e+01	9.477150e-01	1
TAS2R16	672840	190684	24528	5	5	5	1	0	20	1.497923e+00	2.132244e-02	1.995996e+01	9.599550e-01	1
PRRX1	576920	170900	98400	7	7	6	0	2	3	7.513583e-01	2.155395e-02	2.465974e+01	1.011167e+00	1
AKIRIN1	293442	73112	82755	2	2	1	0	0	9	4.530852e-01	2.173429e-02	1.128543e+01	1.205763e+00	1
SUPT5H	2457018	696504	553715	13	12	13	1	0	20	1.278920e+00	2.189240e-02	4.281157e+01	1.246016e+00	1
AADAC	931702	263802	103741	5	5	5	0	0	20	1.078219e+00	2.190599e-02	2.183534e+01	9.811710e-01	1
FADS2	998814	256868	218130	7	7	7	2	0	20	7.572073e-01	2.198391e-02	2.215554e+01	1.000184e+00	1
C1orf194	415948	117572	110063	3	3	3	0	0	20	9.212136e-01	2.198476e-02	1.452745e+01	9.864710e-01	1
CLIC5	548340	158080	105421	5	4	5	0	0	20	1.316597e+00	2.199209e-02	1.886265e+01	9.704330e-01	1
CRLS1	493000	144248	146172	3	3	3	1	0	20	7.937900e-01	2.201255e-02	1.406274e+01	9.787640e-01	1
SLC10A4	636272	200558	53266	4	3	3	1	0	20	6.250262e-01	2.202457e-02	1.495409e+01	1.015310e+00	1
OR2T8	606602	189684	27177	6	6	4	1	0	20	1.443374e+00	2.204466e-02	2.021951e+01	1.010294e+00	1
PJA1	1416792	397176	16859	12	9	12	2	1	20	1.202821e+00	2.209781e-02	3.144901e+01	1.186366e+00	1
MRPL9	531556	156110	118616	3	3	3	0	2	20	5.725509e-01	2.233591e-02	1.418464e+01	1.086818e+00	1
ZBTB6	999862	257868	21039	6	4	6	0	0	20	5.256875e-01	2.234213e-02	1.685482e+01	9.345110e-01	1
SRGAP2	1998412	562082	260096	9	9	9	2	0	20	8.719405e-01	2.239922e-02	3.155067e+01	1.013425e+00	1
DHRS4L2	502814	162002	131373	4	4	4	0	0	20	1.096765e+00	2.241999e-02	1.641702e+01	9.464610e-01	1
OR7D2	706426	218354	22655	8	8	7	2	0	20	1.702002e+00	2.252243e-02	2.454664e+01	9.864000e-01	1
FUBP3	1288436	362614	351581	6	5	6	1	0	20	7.785093e-01	2.257027e-02	2.386049e+01	9.132330e-01	1
OR10J3	743964	229216	27777	4	4	4	1	0	20	7.461871e-01	2.269777e-02	1.565316e+01	9.652520e-01	1
KDELR1	387314	110662	56786	4	2	3	0	0	20	8.982513e-01	2.270310e-02	1.274229e+01	9.103580e-01	1
HNF1A	1286322	414948	175136	7	7	6	0	0	20	9.438789e-01	2.271998e-02	2.719213e+01	9.827140e-01	1
CXorf58	774682	204534	152257	7	5	7	0	0	20	9.063192e-01	2.299154e-02	1.911317e+01	1.763189e+00	1
RBM44	1992054	508886	108294	10	8	9	0	0	19	8.642899e-01	2.311323e-02	3.083116e+01	1.584609e+00	1
CD3G	405080	102752	104748	3	3	3	0	0	20	1.049914e+00	2.319466e-02	1.433022e+01	1.413017e+00	1
CAPN2	1491958	395224	383210	8	7	8	1	2	20	8.085849e-01	2.322590e-02	2.774293e+01	1.248687e+00	1
PLXNA1	3893818	1207714	515835	12	12	11	4	0	19	7.347815e-01	2.325536e-02	4.899802e+01	1.035823e+00	1
VCX	362872	95908	34324	4	4	4	0	0	20	1.409170e+00	2.326278e-02	1.560100e+01	8.931890e-01	1
TBC1D10C	553340	183780	91382	4	4	4	1	0	20	1.188750e+00	2.335570e-02	1.958065e+01	1.054085e+00	1
TYW3	627392	156110	120162	5	5	5	0	0	16	1.338533e+00	2.337022e-02	1.966659e+01	9.780450e-01	1
RAB11A	509820	143260	102983	3	3	3	0	0	20	1.066491e+00	2.343666e-02	1.568142e+01	1.316019e+00	1
TCEAL3	470264	120524	23982	4	4	4	0	0	20	9.942392e-01	2.355637e-02	1.514604e+01	1.029097e+00	1
DRAM1	468318	131404	124622	4	3	4	1	0	20	6.714792e-01	2.366461e-02	1.324598e+01	1.000239e+00	1
FAM193B	1070902	314160	78396	6	6	6	1	0	20	7.500629e-01	2.378991e-02	2.199186e+01	1.494371e+00	1
TGS1	2018538	500928	249607	14	13	14	1	0	3	9.226722e-01	2.389138e-02	4.573293e+01	1.013315e+00	1
MORN4	346800	99788	85464	2	2	2	0	1	20	7.232093e-01	2.394962e-02	1.222552e+01	1.184637e+00	1
HPS3	2313878	638242	337582	9	9	8	1	1	20	7.431351e-01	2.403091e-02	3.061361e+01	9.008410e-01	1
IFI44	1051262	289490	159927	7	7	7	0	0	20	1.422479e+00	2.409545e-02	2.662204e+01	1.139897e+00	1
DGUOK	659972	182780	151728	4	4	4	0	2	20	6.970748e-01	2.412022e-02	1.537030e+01	1.099375e+00	1
RELN	8215316	2213144	1323716	26	24	26	2	0	14	7.056955e-01	2.418211e-02	6.877236e+01	1.687441e+00	1
CCL13	235126	66190	64804	2	2	2	2	0	20	1.223434e+00	2.419664e-02	1.123753e+01	9.529590e-01	1
TMEM38A	662918	194630	108683	3	3	3	1	0	16	9.336799e-01	2.423389e-02	1.929681e+01	1.128412e+00	1
MAP2	4410480	1268598	274069	17	17	17	5	1	20	1.108601e+00	2.450489e-02	5.243472e+01	1.468422e+00	1
HSF5	1223066	364548	114312	4	4	4	0	0	20	7.945025e-01	2.457021e-02	2.155710e+01	9.357710e-01	1
NEK10	1411176	357728	355005	7	7	7	2	0	20	1.410172e+00	2.464004e-02	2.968035e+01	1.088423e+00	1
IL1RAP	1361524	370518	193624	10	9	10	0	0	8	9.830909e-01	2.494993e-02	2.977709e+01	9.198510e-01	1
TRMT2B	1179660	346776	242098	4	4	4	0	0	20	4.429223e-01	2.517598e-02	1.748853e+01	9.215310e-01	1
VILL	2138272	599788	393595	6	6	5	1	0	14	6.252307e-01	2.518896e-02	2.852163e+01	9.020320e-01	1
FGF7	453546	112650	57087	3	3	3	0	0	20	7.609352e-01	2.556868e-02	1.276591e+01	1.848808e+00	1
KCTD21	598734	171906	23291	4	4	4	0	0	20	8.264111e-01	2.557552e-02	1.658817e+01	1.348411e+00	1
RAI2	1202390	366542	24570	7	7	7	1	0	20	9.770195e-01	2.558816e-02	2.324838e+01	9.811910e-01	1
IL1RAPL1	1598470	428756	198983	10	8	9	3	0	14	9.368413e-01	2.568946e-02	2.796760e+01	9.239240e-01	1
COX10	1002802	320106	138586	7	7	7	0	0	17	1.307574e+00	2.587995e-02	2.770872e+01	1.892353e+00	1
DDX55	1486916	402110	312832	7	7	7	0	0	20	1.013408e+00	2.602951e-02	2.685192e+01	1.035344e+00	1
PMS1	2229982	563172	245148	8	8	8	0	0	20	7.282690e-01	2.603948e-02	2.829443e+01	9.099960e-01	1
CSAG1	184768	57304	65440	3	3	3	0	0	13	8.304132e-01	2.605691e-02	9.903074e+00	9.281200e-01	1
TCEB3	1689492	458438	180035	7	7	7	2	0	20	7.160266e-01	2.610589e-02	2.814704e+01	9.890250e-01	1
HIST1H3G	303322	101764	24516	5	5	3	1	0	20	1.867279e+00	2.612743e-02	1.884509e+01	9.929530e-01	1
GPR108	1121596	323142	293437	6	6	6	1	0	14	1.115854e+00	2.628577e-02	2.583448e+01	1.224603e+00	1
B2M	283568	79040	65392	3	3	3	0	0	20	9.351856e-01	2.638899e-02	1.137200e+01	9.786090e-01	1
SLC16A2	1002706	311178	97858	5	5	5	1	1	20	7.831568e-01	2.655384e-02	2.094179e+01	1.380114e+00	1
TNRC18	2614926	834070	183025	15	15	14	4	0	5	7.482461e-01	2.655606e-02	5.550846e+01	2.031721e+00	1
HS6ST1	591974	174918	15790	6	6	3	2	0	20	1.089191e+00	2.657658e-02	1.917949e+01	8.836080e-01	1
MUC6	3969984	1395440	266521	15	14	13	2	0	20	1.256154e+00	2.673990e-02	5.589099e+01	9.556790e-01	1
NRBP1	1565938	480144	386682	6	6	6	1	0	19	8.471933e-01	2.675169e-02	2.644972e+01	1.407487e+00	1
FOLR4	552166	147188	67182	4	4	4	0	0	20	1.393442e+00	2.680944e-02	1.902973e+01	9.337300e-01	1
MYH7	4558494	1230012	858146	20	18	20	2	0	15	9.136505e-01	2.686389e-02	5.499889e+01	1.024369e+00	1
ETV5	1211300	340860	245222	8	8	8	0	1	20	1.187176e+00	2.697777e-02	2.735383e+01	9.859770e-01	1
SBNO2	871040	250144	133339	6	6	6	1	1	20	8.709470e-01	2.709014e-02	2.111675e+01	1.047272e+00	1
ANKRD2	551944	172786	94679	3	3	3	0	0	20	7.232093e-01	2.715674e-02	1.551768e+01	1.014821e+00	1
ZNF829	1054532	253036	93860	6	5	6	0	0	14	1.300596e+00	2.716309e-02	2.420023e+01	1.019156e+00	1
GCC2	4054836	973204	432255	12	11	12	1	0	20	6.141171e-01	2.716741e-02	3.781431e+01	8.787690e-01	1
PSIP1	1320986	322094	396305	8	8	8	1	0	2	5.503163e-01	2.721256e-02	3.780547e+01	1.197948e+00	1
ACTB	856680	251964	98924	5	5	5	1	3	20	9.932985e-01	2.728005e-02	2.141338e+01	1.097495e+00	1
IRF3	953432	298382	126053	8	6	8	0	0	20	7.537507e-01	2.740261e-02	2.121272e+01	9.232300e-01	1
ETS2	1121362	293430	180555	7	7	7	1	0	14	9.194216e-01	2.742154e-02	2.398423e+01	9.719090e-01	1
OR13C9	732084	208462	27141	4	4	3	2	0	20	1.011651e+00	2.743833e-02	1.766190e+01	1.355506e+00	1
PPY	147230	53358	27730	2	2	2	0	0	20	9.590591e-01	2.744081e-02	8.654246e+00	1.521130e+00	1
PHLDA1	482880	138242	12204	4	4	4	0	0	20	6.746245e-01	2.744349e-02	1.409497e+01	1.248446e+00	1
SLC13A1	1394110	409044	301293	9	8	9	0	0	20	1.056054e+00	2.750105e-02	2.485056e+01	1.019597e+00	1
C1orf35	365560	92872	94259	2	2	2	0	0	20	9.118921e-01	2.784086e-02	1.414083e+01	9.365970e-01	1
NOTUM	672098	192744	118198	3	3	3	0	0	20	8.506847e-01	2.808380e-02	1.915241e+01	1.312486e+00	1
ANGPT4	1106458	314154	177607	10	10	10	1	0	6	4.457369e-01	2.808883e-02	3.217051e+01	1.323029e+00	1
LCN10	315196	99800	52271	2	2	2	0	0	20	1.139301e+00	2.813783e-02	1.373195e+01	1.027547e+00	1
EIF1AX	349770	82004	122190	3	3	3	0	0	20	1.272095e+00	2.819662e-02	1.381526e+01	1.033825e+00	1
POLE3	296322	68154	66834	2	2	1	1	3	20	1.386130e+00	2.826584e-02	1.350478e+01	8.763880e-01	1
CALHM2	726162	234150	43471	4	4	4	0	1	20	8.789226e-01	2.826927e-02	1.861246e+01	9.136650e-01	1
RASGRP2	1126314	332956	210437	5	5	5	2	1	20	7.017929e-01	2.827163e-02	2.036798e+01	1.264653e+00	1
SBNO1	3315770	907984	613017	8	8	8	3	0	20	7.441969e-01	2.845294e-02	3.448417e+01	1.338808e+00	1
LRCH2	722036	191630	111316	9	8	9	0	0	3	6.540803e-01	2.863485e-02	2.951841e+01	1.450381e+00	1
KCNK2	1019616	305292	190159	7	7	7	1	0	20	1.135363e+00	2.866986e-02	2.353773e+01	8.201630e-01	1
SRXN1	159110	50400	21375	2	2	2	0	1	20	1.030521e+00	2.873984e-02	8.743615e+00	9.519570e-01	1
MPV17L	201792	15886	43322	2	2	2	1	0	20	6.011742e-01	2.886999e-02	8.244710e+00	7.483920e-01	1
RUFY1	1458330	364578	334745	6	6	6	0	0	20	9.625247e-01	2.890551e-02	2.493788e+01	1.109487e+00	1
METTL7B	632368	183786	52378	4	4	4	0	0	20	7.457504e-01	2.894465e-02	1.583153e+01	1.091448e+00	1
TRIM13	1401990	381374	44552	7	5	7	0	0	19	6.382631e-01	2.914145e-02	2.094646e+01	1.241340e+00	1
PPA1	666894	159062	243921	5	5	4	0	0	20	8.861669e-01	2.916210e-02	1.638532e+01	1.514714e+00	1
PDE9A	1407894	323076	368411	5	5	5	0	1	20	9.184646e-01	2.925099e-02	2.627864e+01	1.587983e+00	1
CCDC42B	135290	46412	12799	3	2	3	0	0	20	9.989923e-01	2.959791e-02	8.924500e+00	9.353220e-01	1
TBKBP1	732952	213360	114539	3	3	3	1	0	20	3.155729e-01	2.968874e-02	1.452359e+01	1.991020e+00	1
WDYHV1	421852	99776	91668	2	2	2	0	0	20	6.446803e-01	2.972676e-02	1.157415e+01	1.081653e+00	1
OXCT2	535502	157098	10691	5	4	3	0	0	20	8.962283e-01	2.975645e-02	1.690178e+01	1.819092e+00	1
EIF3I	920834	249976	265728	6	6	6	0	1	20	1.254160e+00	3.008023e-02	2.336465e+01	1.220459e+00	1
ACER3	571112	147224	200982	4	4	4	0	0	9	7.596332e-01	3.017804e-02	1.855776e+01	9.756420e-01	1
SPPL3	800232	242042	175643	4	4	4	2	0	20	7.850558e-01	3.019080e-02	1.720059e+01	1.264659e+00	1
UGGT2	3541274	883338	909752	14	13	14	2	0	20	1.201295e+00	3.033540e-02	4.538801e+01	8.791750e-01	1
CORT	335010	102770	38246	3	3	3	0	0	15	1.530635e+00	3.048215e-02	1.445289e+01	1.159542e+00	1
CRIPAK	972264	323100	23381	4	4	4	2	0	20	7.859325e-01	3.059074e-02	1.994884e+01	1.029379e+00	1
KCNA1	1139158	327028	22889	8	8	8	2	0	20	1.203010e+00	3.067840e-02	2.651315e+01	9.751760e-01	1
OR1A2	710378	207480	24198	4	4	4	0	0	20	9.205540e-01	3.072769e-02	1.590648e+01	2.138693e+00	1
MAP3K12	1936522	624422	270666	7	7	7	0	4	20	9.130652e-01	3.076998e-02	3.221333e+01	1.970037e+00	1
HOOK1	1609548	372500	393312	8	8	8	0	1	7	7.774773e-01	3.091059e-02	2.946346e+01	1.191390e+00	1
